xcentre,ycentre,zcentre,cut,zmin,oretype_pnd,meses,cus,mot,zmint,oretypet,dens,CAT,CATN,FASE
3880,7470,2847.5,0.36041667,3,22,dic-16,0.26416667,0.001,OXI,OXML,2.6,IND,2,42
3860,7450,2862.5,0.4,3,23,dic-16,0.31333333,0.001,OXI,OXAL,2.6,MED,1,34
3880,7450,2862.5,0.45,3,23,dic-16,0.35625,0.001,OXI,OXAL,2.6,MED,1,42
3860,7470,2862.5,0.44,3,23,dic-16,0.33,0.001,OXI,OXAL,2.6,MED,1,34
3880,7470,2862.5,0.60083333,3,23,dic-16,0.47333333,0.001,OXI,OXAL,2.6,MED,1,42
3900,7450,2847.5,0.57,3,23,dic-16,0.46,0.001,OXI,OXAL,2.6,MED,1,42
3920,7450,2847.5,0.65,3,23,dic-16,0.5,0.001,OXI,OXAL,2.6,MED,1,19
3900,7470,2847.5,0.56,3,23,dic-16,0.44,0.001,OXI,OXAL,2.6,MED,1,34
3920,7470,2847.5,0.61,3,23,dic-16,0.47,0.001,OXI,OXAL,2.6,INF,3,19N
3900,7450,2862.5,0.67,3,23,dic-16,0.55,0.001,OXI,OXAL,2.6,IND,2,42
3920,7450,2862.5,0.67,3,23,dic-16,0.56,0.001,OXI,OXAL,2.6,MED,1,42
3900,7470,2862.5,0.7,3,23,dic-16,0.58,0.001,OXI,OXAL,2.6,MED,1,19
3920,7470,2862.5,0.66,3,23,dic-16,0.54,0.001,OXI,OXAL,2.6,IND,2,42
3940,7450,2847.5,0.75,3,23,dic-16,0.53,0.001,OXI,OXAL,2.6,MED,1,34
3960,7450,2847.5,0.61,3,23,dic-16,0.49,0.001,OXI,OXAL,2.6,MED,1,19
3940,7470,2847.5,0.73,3,23,dic-16,0.52,0.001,OXI,OXAL,2.6,IND,2,19N
3960,7470,2847.5,0.7,3,23,dic-16,0.51,0.001,OXI,OXAL,2.6,MED,1,19
3940,7450,2862.5,0.57,3,23,dic-16,0.48,0.001,OXI,OXAL,2.6,MED,1,42
3960,7450,2862.5,0.42,3,23,dic-16,0.37,0.001,OXI,OXAL,2.6,IND,2,19N
3940,7470,2862.5,0.59,3,23,dic-16,0.48,0.001,OXI,OXAL,2.6,MED,1,34
3960,7470,2862.5,0.45,3,23,dic-16,0.4,0.001,OXI,OXAL,2.6,MED,1,34
3980,7450,2847.5,0.51166667,3,23,dic-16,0.38083333,0.001,OXI,OXAL,2.6,IND,2,42
4000,7450,2847.5,0.12,1,11,dic-16,0.06041667,0.001,LIX,LAS,2.6,MED,1,34
3980,7470,2847.5,0.59,3,23,dic-16,0.47,0.001,OXI,OXAL,2.6,MED,1,34
4000,7470,2847.5,0.21083333,1,22,dic-16,0.12333333,0.001,LIX,OXML,2.6,MED,1,19
3980,7450,2862.5,0.43,3,23,dic-16,0.34,0.001,OXI,OXAL,2.6,MED,1,42
4000,7450,2862.5,0.31833333,1,22,dic-16,0.215,0.001,LIX,OXML,2.6,MED,1,19
3980,7470,2862.5,0.49,3,23,dic-16,0.39,0.001,OXI,OXAL,2.6,INF,3,19N
4000,7470,2862.5,0.32,1,22,dic-16,0.21,0.001,LIX,OXML,2.6,MED,1,42
4020,7450,2847.5,0.12,1,11,dic-16,0.05,0.001,LIX,LAS,2.6,MED,1,34
4040,7450,2847.5,0.14,1,11,dic-16,0.12,0.001,LIX,LAS,2.6,MED,1,42
4020,7470,2847.5,0.1,1,11,dic-16,0.1,0.001,LIX,LAS,2.6,MED,1,19
4040,7470,2847.5,0.2,1,22,dic-16,0.15,0.001,LIX,OXML,2.6,INF,3,19N
4020,7450,2862.5,0.19,1,12,dic-16,0.11,0.001,LIX,OXBL,2.6,MED,1,19
4040,7450,2862.5,0.24,1,22,dic-16,0.17,0.001,LIX,OXML,2.6,MED,1,42
4020,7470,2862.5,0.14,1,11,dic-16,0.06,0.001,LIX,LAS,2.6,MED,1,42
4040,7470,2862.5,0.24,1,22,dic-16,0.21,0.001,LIX,OXML,2.6,MED,1,42
4060,7450,2847.5,0.23333333,1,22,dic-16,0.22166667,0.001,LIX,OXML,2.6,IND,2,19N
4080,7450,2847.5,0.52875,3,23,dic-16,0.3675,0.001,OXI,OXAL,2.6,MED,1,42
4060,7470,2847.5,0.32,1,22,dic-16,0.25,0.001,LIX,OXML,2.6,MED,1,34
4080,7470,2847.5,0.46583333,1,23,dic-16,0.16604167,0.001,LIX,OXAL,2.6,IND,2,19N
4060,7450,2862.5,0.32583333,1,22,dic-16,0.26375,0.001,LIX,OXML,2.6,INF,3,19N
4080,7450,2862.5,0.45,3,23,dic-16,0.32,0.001,OXI,OXAL,2.6,MED,1,34
4060,7470,2862.5,0.32,1,22,dic-16,0.26,0.001,LIX,OXML,2.6,IND,2,42
4080,7470,2862.5,0.25041667,1,22,dic-16,0.18833333,0.001,LIX,OXML,2.6,MED,1,19
4100,7450,2847.5,0.216875,1,22,dic-16,0.13083333,0.001,LIX,OXML,2.6,IND,2,42
4100,7450,2862.5,0.28875,1,22,dic-16,0.165,0.001,LIX,OXML,2.6,IND,2,19N
4120,7450,2862.5,0.15,1,12,dic-16,0.08,0.001,LIX,OXBL,2.6,IND,2,42
4100,7470,2862.5,0.39166667,3,22,dic-16,0.26729167,0.001,OXI,OXML,2.6,IND,2,19N
3820,7490,2847.5,0.2925,3,22,dic-16,0.21125,0.001,OXI,OXML,2.6,MED,1,19
3840,7490,2847.5,0.48,3,23,dic-16,0.34,0.001,OXI,OXAL,2.6,MED,1,19
3840,7510,2847.5,0.48,3,23,dic-16,0.37,0.001,OXI,OXAL,2.6,IND,2,42
3820,7490,2862.5,0.29375,3,22,dic-16,0.20875,0.001,OXI,OXML,2.6,MED,1,19
3840,7490,2862.5,0.43,3,23,dic-16,0.28,0.001,OXI,OXAL,2.6,INF,3,19N
3820,7510,2862.5,0.21666667,1,22,dic-16,0.14666667,0.001,LIX,OXML,2.6,MED,1,19
3840,7510,2862.5,0.39,3,22,dic-16,0.28,0.001,OXI,OXML,2.6,MED,1,34
3860,7490,2847.5,0.49,3,23,dic-16,0.38,0.001,OXI,OXAL,2.6,INF,3,19N
3880,7490,2847.5,0.413125,3,23,dic-16,0.306875,0.001,OXI,OXAL,2.6,MED,1,19
3860,7510,2847.5,0.36,3,22,dic-16,0.26,0.001,OXI,OXML,2.6,MED,1,34
3880,7510,2847.5,0.3475,3,22,dic-16,0.259375,0.001,OXI,OXML,2.6,INF,3,19N
3860,7490,2862.5,0.51,3,23,dic-16,0.38,0.001,OXI,OXAL,2.6,MED,1,19
3880,7490,2862.5,0.56,3,23,dic-16,0.43,0.001,OXI,OXAL,2.6,MED,1,19
3860,7510,2862.5,0.50125,3,23,dic-16,0.3925,0.001,OXI,OXAL,2.6,MED,1,19
3880,7510,2862.5,0.5,3,23,dic-16,0.39,0.001,OXI,OXAL,2.6,IND,2,19N
3900,7490,2847.5,0.53,3,23,dic-16,0.4,0.001,OXI,OXAL,2.6,MED,1,19
3920,7490,2847.5,0.52,3,23,dic-16,0.38,0.001,OXI,OXAL,2.6,IND,2,19N
3900,7510,2847.5,0.41,3,23,dic-16,0.29,0.001,OXI,OXAL,2.6,MED,1,19
3920,7510,2847.5,0.52,3,23,dic-16,0.39,0.001,OXI,OXAL,2.6,IND,2,19N
3900,7490,2862.5,0.75,3,23,dic-16,0.6,0.001,OXI,OXAL,2.6,MED,1,34
3920,7490,2862.5,0.54,3,23,dic-16,0.44,0.001,OXI,OXAL,2.6,MED,1,34
3900,7510,2862.5,0.65,3,23,nov-16,0.5,0.001,OXI,OXAL,2.6,IND,2,19N
3920,7510,2862.5,0.53,3,23,nov-16,0.44,0.001,OXI,OXAL,2.6,IND,2,19N
3940,7490,2847.5,0.57,3,23,dic-16,0.45,0.001,OXI,OXAL,2.6,MED,1,42
3960,7490,2847.5,0.61,3,23,dic-16,0.46,0.001,OXI,OXAL,2.6,MED,1,19
3940,7510,2847.5,0.52,3,23,dic-16,0.4,0.001,OXI,OXAL,2.6,MED,1,19
3960,7510,2847.5,0.56,3,23,dic-16,0.43,0.001,OXI,OXAL,2.6,INF,3,19N
3940,7490,2862.5,0.53,3,23,dic-16,0.45,0.001,OXI,OXAL,2.6,MED,1,34
3960,7490,2862.5,0.51,3,23,dic-16,0.43,0.001,OXI,OXAL,2.6,MED,1,42
3940,7510,2862.5,0.55,3,23,dic-16,0.46,0.001,OXI,OXAL,2.6,MED,1,34
3960,7510,2862.5,0.52,3,23,dic-16,0.44,0.001,OXI,OXAL,2.6,MED,1,34
3980,7490,2847.5,0.67,3,23,dic-16,0.54,0.001,OXI,OXAL,2.6,MED,1,19
4000,7490,2847.5,0.40770833,3,23,dic-16,0.28958333,0.001,OXI,OXAL,2.6,IND,2,19N
3980,7510,2847.5,0.67,3,23,dic-16,0.55,0.001,OXI,OXAL,2.6,MED,1,34
4000,7510,2847.5,0.5575,3,23,dic-16,0.4375,0.001,OXI,OXAL,2.6,IND,2,42
3980,7490,2862.5,0.53,3,23,dic-16,0.42,0.001,OXI,OXAL,2.6,MED,1,34
4000,7490,2862.5,0.34916667,3,22,dic-16,0.25791667,0.001,OXI,OXML,2.6,INF,3,19N
3980,7510,2862.5,0.67,3,23,dic-16,0.56,0.001,OXI,OXAL,2.6,MED,1,19
4000,7510,2862.5,0.435,3,23,dic-16,0.32375,0.001,OXI,OXAL,2.6,MED,1,34
4020,7490,2847.5,0.1,1,11,dic-16,0.04,0.001,LIX,LAS,2.6,MED,1,19
4040,7490,2847.5,0.274375,1,22,dic-16,0.17166667,0.001,LIX,OXML,2.6,MED,1,34
4020,7510,2847.5,0.21791667,1,22,dic-16,0.09895833,0.001,LIX,OXML,2.6,MED,1,34
4040,7510,2847.5,0.293125,1,22,dic-16,0.12208333,0.001,LIX,OXML,2.6,IND,2,19N
4020,7490,2862.5,0.12,1,11,dic-16,0.06,0.001,LIX,LAS,2.6,MED,1,19
4040,7490,2862.5,0.310625,1,22,dic-16,0.25333333,0.001,LIX,OXML,2.6,IND,2,42
4020,7510,2862.5,0.18333333,1,12,dic-16,0.11666667,0.001,LIX,OXBL,2.6,IND,2,42
4040,7510,2862.5,0.14916667,1,11,dic-16,0.06854167,0.001,LIX,LAS,2.6,MED,1,42
4060,7490,2847.5,0.51520833,1,23,dic-16,0.39125,0.001,LIX,OXAL,2.6,IND,2,19N
4080,7490,2847.5,0.56895833,61,43,dic-16,0.11208333,0.0021,CPY,SASOL,2.6,MED,1,34
4060,7510,2847.5,0.55395833,1,23,dic-16,0.36083333,0.001,LIX,OXAL,2.6,MED,1,19
4060,7490,2862.5,0.56166667,3,23,dic-16,0.44166667,0.001,OXI,OXAL,2.6,MED,1,42
4080,7490,2862.5,0.1625,1,12,dic-16,0.15,0.001,LIX,OXBL,2.6,MED,1,34
4060,7510,2862.5,0.510625,3,23,dic-16,0.384375,0.001,OXI,OXAL,2.6,INF,3,19N
4080,7510,2862.5,0.33,1,22,dic-16,0.26333333,0.001,LIX,OXML,2.6,MED,1,34
4100,7490,2862.5,0.50583333,3,23,dic-16,0.3275,0.001,OXI,OXAL,2.6,MED,1,19
3840,7530,2847.5,0.35125,3,22,dic-16,0.2725,0.001,OXI,OXML,2.6,MED,1,19
3820,7530,2862.5,0.15416667,1,12,dic-16,0.10333333,0.001,LIX,OXBL,2.6,MED,1,42
3840,7530,2862.5,0.318125,3,22,dic-16,0.24,0.001,OXI,OXML,2.6,MED,1,34
3840,7550,2862.5,0.3225,3,22,dic-16,0.26125,0.001,OXI,OXML,2.6,MED,1,34
3860,7530,2847.5,0.32,3,22,dic-16,0.24,0.001,OXI,OXML,2.6,MED,1,19
3880,7530,2847.5,0.34583333,3,22,dic-16,0.26625,0.001,OXI,OXML,2.6,IND,2,19N
3860,7550,2847.5,0.36,3,22,dic-16,0.29,0.001,OXI,OXML,2.6,MED,1,42
3880,7550,2847.5,0.225,3,22,dic-16,0.165,0.001,OXI,OXML,2.6,MED,1,34
3860,7530,2862.5,0.43708333,3,23,dic-16,0.34875,0.001,OXI,OXAL,2.6,MED,1,34
3880,7530,2862.5,0.41,3,23,nov-16,0.32,0.001,OXI,OXAL,2.6,MED,1,42
3860,7550,2862.5,0.39,3,22,dic-16,0.32,0.001,OXI,OXML,2.6,MED,1,34
3880,7550,2862.5,0.255625,3,22,nov-16,0.19375,0.001,OXI,OXML,2.6,MED,1,34
3900,7530,2847.5,0.4,3,22,dic-16,0.3,0.001,OXI,OXML,2.6,MED,1,34
3920,7530,2847.5,0.48,3,23,dic-16,0.38,0.001,OXI,OXAL,2.6,IND,2,42
3900,7550,2847.5,0.34,3,22,dic-16,0.28,0.001,OXI,OXML,2.6,MED,1,19
3920,7550,2847.5,0.48,3,23,dic-16,0.41,0.001,OXI,OXAL,2.6,MED,1,19
3900,7530,2862.5,0.51,3,23,nov-16,0.4,0.001,OXI,OXAL,2.6,MED,1,34
3920,7530,2862.5,0.54,3,23,nov-16,0.42,0.001,OXI,OXAL,2.6,MED,1,42
3900,7550,2862.5,0.27,3,22,nov-16,0.2,0.001,OXI,OXML,2.6,MED,1,42
3920,7550,2862.5,0.43,3,23,nov-16,0.34,0.001,OXI,OXAL,2.6,MED,1,42
3940,7530,2847.5,0.42,3,23,dic-16,0.36,0.001,OXI,OXAL,2.6,IND,2,19N
3960,7530,2847.5,0.36666667,3,22,dic-16,0.26416667,0.001,OXI,OXML,2.6,IND,2,19N
3940,7550,2847.5,0.49,3,23,dic-16,0.43,0.001,OXI,OXAL,2.6,MED,1,42
3960,7550,2847.5,0.30666667,3,22,dic-16,0.24625,0.001,OXI,OXML,2.6,IND,2,19N
3940,7530,2862.5,0.49,3,23,nov-16,0.4,0.001,OXI,OXAL,2.6,IND,2,42
3960,7530,2862.5,0.355,3,22,nov-16,0.2825,0.001,OXI,OXML,2.6,IND,2,19N
3940,7550,2862.5,0.51,3,23,nov-16,0.42,0.001,OXI,OXAL,2.6,MED,1,42
3960,7550,2862.5,0.30916667,3,22,nov-16,0.2375,0.001,OXI,OXML,2.6,INF,3,19N
3980,7530,2847.5,0.55791667,3,23,dic-16,0.473125,0.001,OXI,OXAL,2.6,MED,1,34
4000,7530,2847.5,0.57,3,23,dic-16,0.46,0.001,OXI,OXAL,2.6,MED,1,34
3980,7550,2847.5,0.305,1,22,dic-16,0.26666667,0.001,LIX,OXML,2.6,MED,1,19
4000,7550,2847.5,0.46,3,23,dic-16,0.41,0.001,OXI,OXAL,2.6,IND,2,42
3980,7530,2862.5,0.5325,3,23,dic-16,0.45625,0.001,OXI,OXAL,2.6,INF,3,19N
4000,7530,2862.5,0.52,3,23,dic-16,0.44,0.001,OXI,OXAL,2.6,MED,1,19
3980,7550,2862.5,0.251875,1,22,dic-16,0.223125,0.001,LIX,OXML,2.6,INF,3,19N
4000,7550,2862.5,0.425,3,23,dic-16,0.38,0.001,OXI,OXAL,2.6,MED,1,34
4020,7530,2847.5,0.409375,3,23,dic-16,0.3,0.001,OXI,OXAL,2.6,IND,2,19N
4040,7530,2847.5,0.275,1,22,dic-16,0.07,0.001,LIX,OXML,2.6,MED,1,19
4020,7550,2847.5,0.34333333,3,22,dic-16,0.295,0.001,OXI,OXML,2.6,IND,2,42
4040,7550,2847.5,0.334375,7,44,dic-16,0.02083333,0.0108,SSD,SCHBL,2.6,IND,2,42
4020,7530,2862.5,0.35208333,3,22,dic-16,0.27125,0.001,OXI,OXML,2.6,MED,1,42
4040,7530,2862.5,0.15,1,12,dic-16,0.05,0.001,LIX,OXBL,2.6,IND,2,19N
4020,7550,2862.5,0.27,3,22,dic-16,0.24,0.001,OXI,OXML,2.6,MED,1,42
4040,7550,2862.5,0.1,1,11,dic-16,0.04,0.001,LIX,LAS,2.6,MED,1,19
4060,7530,2847.5,0.31333333,1,22,dic-16,0.15833333,0.001,LIX,OXML,2.6,MED,1,19
4060,7550,2847.5,0.1925,1,12,dic-16,0.09416667,0.001,LIX,OXBL,2.6,MED,1,19
4060,7530,2862.5,0.31333333,1,22,dic-16,0.20333333,0.001,LIX,OXML,2.6,IND,2,42
4080,7530,2862.5,0.38958333,1,22,dic-16,0.3,0.001,LIX,OXML,2.6,IND,2,19N
4060,7550,2862.5,0.16,1,12,dic-16,0.1,0.001,LIX,OXBL,2.6,MED,1,19
3840,7570,2862.5,0.215625,1,22,dic-16,0.141875,0.001,LIX,OXML,2.6,MED,1,34
3860,7570,2847.5,0.33,3,22,dic-16,0.26,0.001,OXI,OXML,2.6,MED,1,34
3880,7570,2847.5,0.20583333,1,22,dic-16,0.14,0.001,LIX,OXML,2.6,MED,1,42
3880,7590,2847.5,0.24666667,3,22,dic-16,0.17583333,0.001,OXI,OXML,2.6,MED,1,19
3860,7570,2862.5,0.39,3,22,dic-16,0.31,0.001,OXI,OXML,2.6,INF,3,19N
3880,7570,2862.5,0.29229167,3,22,dic-16,0.22333333,0.001,OXI,OXML,2.6,MED,1,42
3860,7590,2862.5,0.36166667,3,22,dic-16,0.27833333,0.001,OXI,OXML,2.6,MED,1,34
3880,7590,2862.5,0.301875,3,22,dic-16,0.22416667,0.001,OXI,OXML,2.6,INF,3,19N
3900,7570,2847.5,0.36,3,22,dic-16,0.3,0.001,OXI,OXML,2.6,INF,3,19N
3920,7570,2847.5,0.56,3,23,dic-16,0.49,0.001,OXI,OXAL,2.6,MED,1,42
3900,7590,2847.5,0.3,3,22,dic-16,0.238125,0.001,OXI,OXML,2.6,INF,3,19N
3920,7590,2847.5,0.66,3,23,dic-16,0.6,0.001,OXI,OXAL,2.6,IND,2,19N
3900,7570,2862.5,0.48,3,23,nov-16,0.42,0.001,OXI,OXAL,2.6,MED,1,19
3920,7570,2862.5,0.57,3,23,nov-16,0.49,0.001,OXI,OXAL,2.6,MED,1,34
3900,7590,2862.5,0.54375,3,23,nov-16,0.48291667,0.001,OXI,OXAL,2.6,MED,1,34
3920,7590,2862.5,0.87,3,23,nov-16,0.79,0.001,OXI,OXAL,2.6,INF,3,19N
3940,7570,2847.5,0.51,3,23,dic-16,0.43,0.001,OXI,OXAL,2.6,MED,1,19
3960,7570,2847.5,0.32375,3,22,dic-16,0.25958333,0.001,OXI,OXML,2.6,MED,1,42
3940,7590,2847.5,0.53,3,23,dic-16,0.45,0.001,OXI,OXAL,2.6,MED,1,42
3960,7590,2847.5,0.45,3,23,dic-16,0.36,0.001,OXI,OXAL,2.6,MED,1,42
3940,7570,2862.5,0.58,3,23,nov-16,0.48,0.001,OXI,OXAL,2.6,MED,1,19
3960,7570,2862.5,0.445625,3,23,nov-16,0.36395833,0.001,OXI,OXAL,2.6,MED,1,42
3940,7590,2862.5,0.68,3,23,nov-16,0.58,0.001,OXI,OXAL,2.6,INF,3,19N
3960,7590,2862.5,0.6,3,23,nov-16,0.49,0.001,OXI,OXAL,2.6,MED,1,42
3980,7570,2847.5,0.2,1,22,dic-16,0.14,0.001,LIX,OXML,2.6,INF,3,19N
4000,7570,2847.5,0.35104167,3,22,dic-16,0.30583333,0.001,OXI,OXML,2.6,MED,1,34
3980,7590,2847.5,0.254375,1,22,dic-16,0.19875,0.001,LIX,OXML,2.6,INF,3,19N
4000,7590,2847.5,0.30854167,1,22,dic-16,0.2625,0.001,LIX,OXML,2.6,MED,1,42
3980,7570,2862.5,0.19,1,12,dic-16,0.14,0.001,LIX,OXBL,2.6,IND,2,19N
4000,7570,2862.5,0.248125,1,22,dic-16,0.19666667,0.001,LIX,OXML,2.6,INF,3,19N
3980,7590,2862.5,0.27125,1,22,dic-16,0.21375,0.001,LIX,OXML,2.6,MED,1,34
4000,7590,2862.5,0.274375,1,22,dic-16,0.250625,0.001,LIX,OXML,2.6,INF,3,19N
4020,7570,2847.5,0.34041667,3,22,dic-16,0.26666667,0.001,OXI,OXML,2.6,MED,1,42
4040,7570,2847.5,0.299375,5,41,dic-16,0.03166667,0.0064,EST_PY,SBL,2.6,MED,1,19
4020,7590,2847.5,0.36354167,3,22,dic-16,0.28541667,0.001,OXI,OXML,2.6,MED,1,19
4040,7590,2847.5,0.40291667,61,43,dic-16,0.04958333,0.0095,CPY,SASOL,2.6,IND,2,19N
4020,7570,2862.5,0.44,3,23,dic-16,0.36,0.001,OXI,OXAL,2.6,MED,1,42
4040,7570,2862.5,0.139375,1,11,dic-16,0.06520833,0.001,LIX,LAS,2.6,MED,1,34
4020,7590,2862.5,0.2925,1,22,dic-16,0.233125,0.001,LIX,OXML,2.6,MED,1,19
4040,7590,2862.5,0.25666667,1,22,dic-16,0.05020833,0.001,LIX,OXML,2.6,INF,3,19N
4060,7570,2847.5,0.20541667,1,22,dic-16,0.05354167,0.001,LIX,OXML,2.6,MED,1,42
4060,7590,2847.5,0.310625,1,22,dic-16,0.09,0.001,LIX,OXML,2.6,MED,1,42
4060,7570,2862.5,0.15,1,12,dic-16,0.04,0.001,LIX,OXBL,2.6,INF,3,19N
4060,7590,2862.5,0.12,1,11,dic-16,0.03,0.001,LIX,LAS,2.6,MED,1,19
3880,7610,2847.5,0.36395833,3,22,dic-16,0.27604167,0.001,OXI,OXML,2.6,MED,1,34
3860,7610,2862.5,0.22729167,1,22,dic-16,0.14666667,0.001,LIX,OXML,2.6,MED,1,19
3880,7610,2862.5,0.44,3,23,dic-16,0.34,0.001,OXI,OXAL,2.6,MED,1,19
3880,7630,2862.5,0.37375,3,22,dic-16,0.285625,0.001,OXI,OXML,2.6,MED,1,19
3900,7610,2847.5,0.30416667,3,22,dic-16,0.22833333,0.001,OXI,OXML,2.6,MED,1,19
3920,7610,2847.5,0.65,3,23,dic-16,0.57,0.001,OXI,OXAL,2.6,MED,1,34
3920,7630,2847.5,0.53,3,23,dic-16,0.44,0.001,OXI,OXAL,2.6,MED,1,34
3900,7610,2862.5,0.646875,3,23,nov-16,0.55875,0.001,OXI,OXAL,2.6,MED,1,34
3920,7610,2862.5,0.9,3,23,nov-16,0.82,0.001,OXI,OXAL,2.6,MED,1,19
3900,7630,2862.5,0.51,3,23,dic-16,0.4,0.001,OXI,OXAL,2.6,IND,2,19N
3920,7630,2862.5,0.69,3,23,nov-16,0.58,0.001,OXI,OXAL,2.6,MED,1,34
3940,7610,2847.5,0.69,3,23,dic-16,0.59,0.001,OXI,OXAL,2.6,MED,1,34
3960,7610,2847.5,0.44,3,23,dic-16,0.35,0.001,OXI,OXAL,2.6,INF,3,19N
3940,7630,2847.5,0.64,3,23,dic-16,0.51,0.001,OXI,OXAL,2.6,MED,1,19
3960,7630,2847.5,0.47,3,23,dic-16,0.37,0.001,OXI,OXAL,2.6,MED,1,19
3940,7610,2862.5,0.86,3,23,nov-16,0.75,0.001,OXI,OXAL,2.6,MED,1,34
3960,7610,2862.5,0.69,3,23,nov-16,0.57,0.001,OXI,OXAL,2.6,MED,1,19
3940,7630,2862.5,0.74,3,23,nov-16,0.59,0.001,OXI,OXAL,2.6,IND,2,19N
3960,7630,2862.5,0.77,3,23,nov-16,0.63,0.001,OXI,OXAL,2.6,MED,1,19
3980,7610,2847.5,0.28125,3,22,dic-16,0.19458333,0.001,OXI,OXML,2.6,MED,1,42
4000,7610,2847.5,0.305625,1,22,dic-16,0.160625,0.001,LIX,OXML,2.6,IND,2,19N
3980,7630,2847.5,0.31375,3,22,dic-16,0.22875,0.001,OXI,OXML,2.6,MED,1,34
4000,7630,2847.5,0.2875,3,22,dic-16,0.16270833,0.001,OXI,OXML,2.6,MED,1,42
3980,7610,2862.5,0.32291667,3,22,nov-16,0.24729167,0.001,OXI,OXML,2.6,MED,1,42
4000,7610,2862.5,0.25583333,1,22,dic-16,0.2125,0.001,LIX,OXML,2.6,MED,1,19
3980,7630,2862.5,0.35416667,3,22,nov-16,0.26791667,0.001,OXI,OXML,2.6,MED,1,42
4000,7630,2862.5,0.31208333,3,22,dic-16,0.23729167,0.001,OXI,OXML,2.6,MED,1,42
4020,7610,2847.5,0.22166667,1,22,dic-16,0.14958333,0.001,LIX,OXML,2.6,MED,1,34
4040,7610,2847.5,0.32604167,8,43,dic-16,0.063125,0.0107,SSF,SASOL,2.6,INF,3,19N
4020,7630,2847.5,0.22875,1,22,dic-16,0.07875,0.001,LIX,OXML,2.6,INF,3,19N
4040,7630,2847.5,0.28,1,22,dic-16,0.08770833,0.001,LIX,OXML,2.6,IND,2,42
4020,7610,2862.5,0.245,1,22,dic-16,0.174375,0.001,LIX,OXML,2.6,IND,2,19N
4040,7610,2862.5,0.27,1,22,dic-16,0.07,0.001,LIX,OXML,2.6,MED,1,19
4020,7630,2862.5,0.3325,1,22,dic-16,0.250625,0.001,LIX,OXML,2.6,MED,1,42
4040,7630,2862.5,0.254375,1,22,dic-16,0.139375,0.001,LIX,OXML,2.6,MED,1,42
4060,7610,2847.5,0.34875,1,22,dic-16,0.0925,0.001,LIX,OXML,2.6,IND,2,19N
4060,7630,2847.5,0.3775,1,22,dic-16,0.08208333,0.001,LIX,OXML,2.6,MED,1,34
4060,7610,2862.5,0.11,1,11,dic-16,0.04,0.001,LIX,LAS,2.6,INF,3,19N
4060,7630,2862.5,0.14,1,11,dic-16,0.06,0.001,LIX,LAS,2.6,MED,1,42
3920,7650,2847.5,0.44,3,23,dic-16,0.34,0.001,OXI,OXAL,2.6,MED,1,42
3900,7650,2862.5,0.48,3,23,nov-16,0.36,0.001,OXI,OXAL,2.6,MED,1,19
3920,7650,2862.5,0.45,3,23,nov-16,0.33,0.001,OXI,OXAL,2.6,MED,1,19
3900,7670,2862.5,0.38,3,22,nov-16,0.26416667,0.001,OXI,OXML,2.6,IND,2,42
3920,7670,2862.5,0.43,3,23,nov-16,0.3,0.001,OXI,OXAL,2.6,IND,2,42
3940,7650,2847.5,0.47,3,23,dic-16,0.33,0.001,OXI,OXAL,2.6,MED,1,19
3960,7650,2847.5,0.33,3,22,dic-16,0.22,0.001,OXI,OXML,2.6,MED,1,19
3960,7670,2847.5,0.3,3,22,dic-16,0.19,0.001,OXI,OXML,2.6,IND,2,19N
3940,7650,2862.5,0.59,3,23,nov-16,0.36,0.001,OXI,OXAL,2.6,MED,1,42
3960,7650,2862.5,0.5,3,23,nov-16,0.35,0.001,OXI,OXAL,2.6,MED,1,42
3940,7670,2862.5,0.58,3,23,nov-16,0.41,0.001,OXI,OXAL,2.6,INF,3,19N
3960,7670,2862.5,0.45,3,23,nov-16,0.3,0.001,OXI,OXAL,2.6,INF,3,19N
3980,7650,2847.5,0.27,3,22,dic-16,0.16,0.001,OXI,OXML,2.6,MED,1,42
4000,7650,2847.5,0.28,3,22,dic-16,0.18,0.001,OXI,OXML,2.6,IND,2,19N
3980,7670,2847.5,0.27625,3,22,dic-16,0.17916667,0.001,OXI,OXML,2.6,IND,2,19N
4000,7670,2847.5,0.37020833,3,22,dic-16,0.23791667,0.001,OXI,OXML,2.6,MED,1,42
3980,7650,2862.5,0.274375,3,22,nov-16,0.185625,0.001,OXI,OXML,2.6,MED,1,19
4000,7650,2862.5,0.30166667,3,22,dic-16,0.21333333,0.001,OXI,OXML,2.6,MED,1,42
3980,7670,2862.5,0.359375,3,22,nov-16,0.196875,0.001,OXI,OXML,2.6,IND,2,19N
4000,7670,2862.5,0.46208333,3,23,dic-16,0.22375,0.001,OXI,OXAL,2.6,IND,2,19N
4020,7650,2847.5,0.16125,5,41,dic-16,0.0525,0.0179,EST_PY,SBL,2.6,MED,1,34
4040,7650,2847.5,0.36,1,22,dic-16,0.25791667,0.001,LIX,OXML,2.6,INF,3,19N
4020,7670,2847.5,0.4225,3,23,dic-16,0.31708333,0.001,OXI,OXAL,2.6,INF,3,19N
4040,7670,2847.5,0.414375,3,23,dic-16,0.31520833,0.001,OXI,OXAL,2.6,MED,1,19
4020,7650,2862.5,0.435,3,23,dic-16,0.326875,0.001,OXI,OXAL,2.6,MED,1,42
4040,7650,2862.5,0.42333333,3,23,dic-16,0.30833333,0.001,OXI,OXAL,2.6,IND,2,42
