xcentre,ycentre,zcentre,cut,zmin,oretype_pnd,meses,cus,mot
3880,11430,2727.500000,0.813750,8,43,nov-15,0.203958,111,
3860,11410,2742.500000,0.522500,3,23,may-15,0.385000,10,
3880,11410,2742.500000,1.210000,3,23,may-15,0.940000,10,
3860,11430,2742.500000,0.772917,3,23,may-15,0.503125,10,
3880,11430,2742.500000,0.880000,3,23,may-15,0.630000,10,
3900,11410,2727.500000,0.658333,7,45,nov-15,0.060833,100,
3920,11410,2727.500000,0.435417,7,44,nov-15,0.051875,94,
3900,11410,2742.500000,1.230000,3,23,may-15,0.930000,10,
3920,11410,2742.500000,0.635833,3,23,may-15,0.557708,10,
3900,11430,2742.500000,0.900000,3,23,may-15,0.680000,10,
3920,11430,2742.500000,0.671667,3,23,may-15,0.525000,10,
3940,11410,2727.500000,0.836667,8,43,nov-15,0.119375,86,
3960,11410,2727.500000,0.543750,61,45,nov-15,0.027083,84,
3940,11430,2727.500000,0.537500,7,43,nov-15,0.087083,88,
3960,11430,2727.500000,0.573542,7,45,nov-15,0.052917,148,
3940,11410,2742.500000,0.278958,1,22,may-15,0.084583,10,
3960,11410,2742.500000,0.490417,61,43,may-15,0.070625,86,
3940,11430,2742.500000,0.582292,3,23,may-15,0.448542,10,
3960,11430,2742.500000,0.697500,3,23,may-15,0.197292,10,
3980,11410,2727.500000,0.740000,61,45,nov-15,0.030833,16,
4000,11410,2727.500000,0.886458,61,42,dic-15,0.087708,18,
3980,11430,2727.500000,0.710000,61,45,nov-15,0.030000,16,
4000,11430,2727.500000,0.731042,61,42,dic-15,0.034375,52,
3980,11410,2742.500000,0.558958,3,23,jun-15,0.136042,10,
3980,11430,2742.500000,0.666042,61,45,jun-15,0.035625,80,
4000,11430,2742.500000,0.608333,61,45,jun-15,0.058125,73,
4020,11410,2727.500000,0.710417,2,33,dic-15,0.265417,10,
4040,11410,2727.500000,0.509583,3,23,dic-15,0.416042,10,
4020,11430,2727.500000,0.914792,2,33,dic-15,0.175833,10,
4040,11430,2727.500000,0.718958,2,33,dic-15,0.191875,10,
4020,11430,2742.500000,0.574167,1,23,jun-15,0.152292,10,
4040,11430,2742.500000,0.651250,1,23,jun-15,0.186667,10,
4060,11410,2727.500000,0.407708,3,23,dic-15,0.309583,10,
4080,11410,2727.500000,0.455417,7,43,dic-15,0.117708,211,
4060,11430,2727.500000,0.551250,7,43,dic-15,0.095417,360,
4080,11430,2727.500000,0.647708,7,45,dic-15,0.048542,242,
4060,11430,2742.500000,0.547500,1,23,jun-15,0.168125,10,
4080,11430,2742.500000,0.517292,3,23,jun-15,0.185833,10,
4100,11430,2727.500000,0.540000,7,45,dic-15,0.040000,300,
4100,11410,2742.500000,0.369792,3,22,dic-15,0.168750,10,
4120,11410,2742.500000,0.534167,3,23,dic-15,0.402500,10,
4100,11430,2742.500000,0.490000,7,45,jun-15,0.040000,231,
4120,11430,2742.500000,0.608958,7,43,dic-15,0.112708,257,
4140,11410,2742.500000,0.600833,3,23,dic-15,0.434167,10,
4140,11430,2742.500000,0.665417,3,23,dic-15,0.271875,10,
3760,11450,2742.500000,0.312917,1,22,nov-15,0.068333,10,
3780,11450,2727.500000,0.740000,8,45,dic-15,0.050000,81,
3800,11450,2727.500000,0.730000,8,42,dic-15,0.060000,66,
3780,11470,2727.500000,0.710000,8,45,dic-15,0.050000,103,
3800,11470,2727.500000,0.621667,8,45,dic-15,0.045000,18,
3780,11450,2742.500000,0.374792,1,22,nov-15,0.066458,10,
3800,11450,2742.500000,0.674167,3,23,nov-15,0.583958,10,
3780,11470,2742.500000,0.569792,8,45,nov-15,0.056458,94,
3800,11470,2742.500000,0.490833,1,23,nov-15,0.221667,10,
3820,11450,2727.500000,0.687500,8,43,dic-15,0.082500,53,
3840,11450,2727.500000,0.978750,8,43,nov-15,0.305000,107,
3820,11470,2727.500000,0.571042,8,45,dic-15,0.038333,59,
3840,11470,2727.500000,0.690000,8,45,dic-15,0.070000,99,
3820,11450,2742.500000,0.862917,3,23,nov-15,0.560625,10,
3840,11450,2742.500000,0.720000,3,23,may-15,0.377500,10,
3820,11470,2742.500000,0.562500,3,23,nov-15,0.470417,10,
3840,11470,2742.500000,0.530833,1,23,may-15,0.291250,10,
3860,11450,2727.500000,0.915208,8,43,nov-15,0.258750,107,
3880,11450,2727.500000,0.915000,8,43,nov-15,0.278958,131,
3860,11470,2727.500000,0.769375,8,43,nov-15,0.099167,140,
3880,11470,2727.500000,1.037708,8,43,nov-15,0.245208,134,
3860,11450,2742.500000,1.322083,3,23,may-15,0.907917,10,
3880,11450,2742.500000,1.060000,3,23,may-15,0.770000,10,
3860,11470,2742.500000,0.920000,3,23,may-15,0.610000,10,
3880,11470,2742.500000,1.250000,3,23,may-15,0.710000,10,
3900,11450,2727.500000,1.097917,8,43,jun-15,0.134583,106,
3920,11450,2727.500000,0.603542,7,45,jun-15,0.057500,115,
3900,11470,2727.500000,0.967500,8,43,jun-15,0.135417,144,
3920,11470,2727.500000,0.838750,8,45,jun-15,0.080625,130,
3900,11450,2742.500000,0.000100,3,23,may-15,0.730000,10,
3920,11450,2742.500000,0.617500,3,23,may-15,0.508333,10,
3900,11470,2742.500000,0.758333,3,23,may-15,0.599792,10,
3920,11470,2742.500000,0.820417,3,23,may-15,0.421667,10,
3940,11450,2742.500000,0.451250,3,23,may-15,0.208750,10,
3960,11450,2742.500000,0.459375,3,23,may-15,0.247083,10,
3940,11470,2742.500000,0.496042,7,43,may-15,0.119583,114,
3960,11470,2742.500000,0.451250,7,43,may-15,0.093125,101,
3980,11450,2727.500000,0.565833,61,45,nov-15,0.021042,156,
4000,11450,2727.500000,0.590000,61,45,dic-15,0.020000,118,
3980,11450,2742.500000,0.585000,61,45,jun-15,0.067292,147,
4000,11450,2742.500000,0.542292,61,45,jun-15,0.022500,140,
3980,11470,2742.500000,0.495000,61,45,jun-15,0.058333,159,
4000,11470,2742.500000,0.440000,61,44,jun-15,0.020000,138,
4020,11450,2727.500000,0.581250,61,42,dic-15,0.033750,22,
4040,11450,2727.500000,0.760833,2,33,dic-15,0.155000,10,
4020,11470,2727.500000,0.470000,61,45,dic-15,0.020000,23,
4040,11470,2727.500000,0.547708,61,45,dic-15,0.024375,128,
4020,11450,2742.500000,0.461250,5,42,jun-15,0.035625,23,
4040,11450,2742.500000,0.758750,2,33,jun-15,0.160000,10,
4020,11470,2742.500000,0.455833,61,42,jun-15,0.025000,120,
4040,11470,2742.500000,0.537292,61,45,jun-15,0.045208,112,
4080,11450,2727.500000,0.753542,61,45,dic-15,0.031875,228,
4060,11470,2727.500000,0.490208,7,45,dic-15,0.041458,106,
4080,11470,2727.500000,0.599375,61,45,dic-15,0.035833,135,
4060,11450,2742.500000,0.643333,7,43,jun-15,0.153333,115,
4080,11450,2742.500000,0.706875,1,23,jun-15,0.126458,10,
4060,11470,2742.500000,0.552500,7,43,jun-15,0.127708,127,
4080,11470,2742.500000,0.555417,7,45,jun-15,0.064583,119,
4100,11450,2727.500000,0.630000,61,45,dic-15,0.030000,290,
4100,11470,2727.500000,0.677917,61,45,dic-15,0.034167,273,
4100,11450,2742.500000,0.480000,7,45,jun-15,0.030000,253,
4120,11450,2742.500000,0.590000,7,45,dic-15,0.040000,282,
4100,11470,2742.500000,0.625625,61,45,jun-15,0.030000,231,
4120,11470,2742.500000,0.551250,7,45,dic-15,0.035625,239,
4140,11450,2742.500000,0.722500,7,45,dic-15,0.051667,243,
4160,11450,2742.500000,0.680000,7,45,jun-15,0.055625,178,
4140,11470,2742.500000,0.757500,7,45,dic-15,0.049583,223,
4160,11470,2742.500000,0.558333,7,45,dic-15,0.031667,214,
3800,11490,2727.500000,0.639167,8,45,dic-15,0.043542,19,
3800,11490,2742.500000,0.418125,8,44,nov-15,0.043750,89,
3800,11510,2742.500000,0.589583,8,45,dic-15,0.059792,95,
3820,11490,2727.500000,0.350000,61,44,dic-15,0.010000,61,
3840,11490,2727.500000,0.502083,8,45,dic-15,0.046458,105,
3820,11510,2727.500000,0.363125,61,44,dic-15,0.012917,71,
3840,11510,2727.500000,0.393333,61,44,dic-15,0.028333,124,
3820,11490,2742.500000,0.843125,3,23,nov-15,0.529583,10,
3840,11490,2742.500000,0.355000,1,22,may-15,0.195208,10,
3840,11510,2742.500000,0.558750,1,23,may-15,0.305833,10,
3860,11490,2727.500000,0.689792,8,45,nov-15,0.079167,141,
3880,11490,2727.500000,0.998125,8,45,nov-15,0.119375,156,
3860,11510,2727.500000,0.475208,8,43,dic-15,0.064375,139,
3880,11510,2727.500000,0.800000,8,45,jun-15,0.087500,168,
3860,11490,2742.500000,0.630000,3,23,may-15,0.401250,10,
3880,11490,2742.500000,0.783750,3,23,may-15,0.491667,10,
3860,11510,2742.500000,0.380000,1,22,may-15,0.160000,10,
3880,11510,2742.500000,0.903333,3,23,may-15,0.492500,10,
3900,11490,2727.500000,0.939375,8,43,jun-15,0.166875,145,
3920,11490,2727.500000,0.900000,8,45,jun-15,0.080000,174,
3900,11510,2727.500000,0.914583,8,45,jun-15,0.090208,127,
3920,11510,2727.500000,0.790000,8,45,jun-15,0.080000,94,
3900,11490,2742.500000,0.622500,3,23,may-15,0.347917,10,
3920,11490,2742.500000,0.581875,1,23,may-15,0.181458,10,
3900,11510,2742.500000,0.623125,3,23,may-15,0.348125,10,
3920,11510,2742.500000,0.440000,1,23,may-15,0.152500,10,
3940,11510,2727.500000,0.780833,8,45,jun-15,0.058750,157,
3940,11490,2742.500000,0.685000,8,43,may-15,0.174375,101,
3960,11490,2742.500000,0.520000,7,45,may-15,0.040000,109,
3940,11510,2742.500000,0.746667,8,45,may-15,0.080833,107,
3960,11510,2742.500000,0.593750,7,45,may-15,0.041250,135,
3980,11490,2742.500000,0.468750,7,45,jun-15,0.030208,178,
4000,11490,2742.500000,0.380000,61,44,jun-15,0.020000,152,
3980,11510,2742.500000,0.457500,7,45,may-15,0.031250,120,
4000,11510,2742.500000,0.410000,61,44,jun-15,0.021875,170,
4020,11490,2727.500000,0.340000,61,44,dic-15,0.010000,135,
4040,11490,2727.500000,0.370000,61,44,dic-15,0.020000,57,
4020,11510,2727.500000,0.379583,61,44,dic-15,0.020000,139,
4040,11510,2727.500000,0.341875,61,44,dic-15,0.013750,71,
4020,11490,2742.500000,0.340000,61,44,jun-15,0.010000,142,
4040,11490,2742.500000,0.380000,61,44,jun-15,0.020000,118,
4020,11510,2742.500000,0.370000,61,44,jun-15,0.025000,158,
4040,11510,2742.500000,0.348750,61,44,jun-15,0.024167,45,
4060,11490,2727.500000,0.430000,61,44,dic-15,0.020000,97,
4080,11490,2727.500000,0.510000,61,45,dic-15,0.020000,119,
4060,11510,2727.500000,0.380000,61,44,dic-15,0.020000,91,
4080,11510,2727.500000,0.380000,61,44,dic-15,0.020000,111,
4060,11490,2742.500000,0.463125,61,45,jun-15,0.031667,103,
4080,11490,2742.500000,0.489583,7,45,jun-15,0.051250,153,
4060,11510,2742.500000,0.420000,61,44,jun-15,0.020000,75,
4100,11490,2727.500000,0.574583,61,45,dic-15,0.027708,205,
4120,11490,2742.500000,0.540000,61,45,dic-15,0.020000,214,
4120,11510,2742.500000,0.512917,61,45,dic-15,0.020000,203,
4140,11490,2742.500000,0.675417,61,45,dic-15,0.035417,218,
4140,11510,2742.500000,0.600000,61,45,dic-15,0.030000,200,
3800,11550,2742.500000,0.620833,8,43,may-15,0.122083,95,
3840,11530,2727.500000,0.395625,61,44,dic-15,0.025208,134,
3820,11530,2742.500000,0.344792,1,22,may-15,0.070833,10,
3840,11530,2742.500000,0.740000,3,23,may-15,0.398333,10,
3820,11550,2742.500000,0.439167,1,23,may-15,0.069375,10,
3840,11550,2742.500000,0.522917,1,23,may-15,0.260833,10,
3860,11530,2727.500000,0.343542,1,22,dic-15,0.041875,10,
3880,11530,2727.500000,0.468542,1,23,jun-15,0.050833,10,
3880,11550,2727.500000,0.362083,1,22,jun-15,0.040417,10,
3860,11530,2742.500000,0.501875,1,23,may-15,0.217708,10,
3880,11530,2742.500000,0.619167,3,23,may-15,0.308333,10,
3860,11550,2742.500000,0.575625,3,23,may-15,0.305625,10,
3880,11550,2742.500000,0.426250,1,23,may-15,0.213542,10,
3900,11530,2727.500000,0.830417,7,45,jun-15,0.056250,118,
3920,11530,2727.500000,0.867083,8,45,jun-15,0.072500,90,
3900,11550,2727.500000,0.737500,7,45,jun-15,0.065000,127,
3920,11550,2727.500000,0.777500,7,45,jun-15,0.044167,50,
3900,11530,2742.500000,0.620625,3,23,may-15,0.355833,10,
3920,11530,2742.500000,0.506042,1,23,may-15,0.146875,10,
3900,11550,2742.500000,0.658750,3,23,may-15,0.285417,10,
3920,11550,2742.500000,0.785833,7,43,may-15,0.114583,56,
3940,11530,2727.500000,0.795000,8,45,jun-15,0.059583,108,
3940,11550,2727.500000,0.616875,62,45,jun-15,0.052500,101,
3940,11530,2742.500000,0.738750,8,43,may-15,0.096250,74,
3960,11530,2742.500000,0.817500,7,45,may-15,0.061667,120,
3940,11550,2742.500000,0.764792,8,43,may-15,0.092500,53,
3960,11550,2742.500000,0.936667,8,45,may-15,0.043333,57,
3980,11530,2742.500000,0.550000,7,45,may-15,0.020000,128,
4000,11530,2742.500000,0.424167,61,44,jun-15,0.024167,161,
3980,11550,2742.500000,0.497500,7,45,may-15,0.020000,134,
4000,11550,2742.500000,0.439583,61,44,jun-15,0.024792,112,
4040,11530,2727.500000,0.407500,62,44,dic-15,0.038333,122,
4020,11550,2727.500000,0.397708,62,44,dic-15,0.031875,99,
4040,11550,2727.500000,0.447500,62,43,dic-15,0.097500,62,
4020,11530,2742.500000,0.530000,61,43,jun-15,0.101875,142,
4040,11530,2742.500000,0.512917,2,33,jun-15,0.107708,10,
4020,11550,2742.500000,0.481250,61,43,jun-15,0.077083,104,
4040,11550,2742.500000,0.610833,2,33,jun-15,0.204792,10,
4060,11530,2727.500000,0.349375,61,44,dic-15,0.010208,114,
4080,11530,2727.500000,0.354583,61,44,dic-15,0.014583,122,
4060,11550,2727.500000,0.354375,61,44,dic-15,0.020000,82,
4080,11550,2727.500000,0.338750,62,44,dic-15,0.015625,92,
4060,11530,2742.500000,0.360000,61,44,jun-15,0.010000,97,
4060,11550,2742.500000,0.558333,61,43,dic-15,0.080417,60,
4120,11530,2742.500000,0.615000,7,45,jun-15,0.029375,180,
4100,11550,2742.500000,0.475417,61,45,jun-15,0.020833,124,
4120,11550,2742.500000,0.602500,7,45,jun-15,0.027917,128,
3800,11570,2742.500000,0.657500,8,43,may-15,0.117500,89,
3820,11570,2742.500000,0.518125,8,45,may-15,0.061458,88,
3840,11570,2742.500000,0.421875,8,43,may-15,0.116458,125,
3820,11590,2742.500000,0.540208,8,43,may-15,0.074583,90,
3840,11590,2742.500000,0.531667,8,45,may-15,0.050833,139,
3880,11570,2727.500000,0.616667,8,45,jun-15,0.061667,185,
3860,11570,2742.500000,0.645000,3,23,may-15,0.334167,10,
3880,11570,2742.500000,0.562708,3,23,may-15,0.294167,10,
3860,11590,2742.500000,0.439583,1,23,may-15,0.204167,10,
3880,11590,2742.500000,0.365000,1,22,may-15,0.185833,10,
3900,11570,2727.500000,0.644583,7,45,jun-15,0.050417,104,
3920,11570,2727.500000,0.890000,7,45,jun-15,0.050000,86,
3920,11590,2727.500000,0.720000,7,45,jun-15,0.040000,129,
3900,11570,2742.500000,0.429167,1,23,may-15,0.180000,10,
3920,11570,2742.500000,0.788333,7,45,may-15,0.085000,131,
3900,11590,2742.500000,0.444583,1,23,may-15,0.146250,10,
3920,11590,2742.500000,0.726250,7,45,may-15,0.058750,150,
3940,11570,2727.500000,0.650417,7,45,jun-15,0.034792,75,
3940,11590,2727.500000,0.580000,7,45,jun-15,0.030000,86,
3940,11570,2742.500000,0.773750,7,45,may-15,0.051250,73,
3960,11570,2742.500000,0.960833,8,45,may-15,0.052917,70,
3940,11590,2742.500000,0.661458,7,45,may-15,0.030208,78,
3960,11590,2742.500000,0.711458,8,45,may-15,0.044375,79,
3980,11570,2742.500000,0.516667,7,45,may-15,0.029167,118,
4000,11570,2742.500000,0.425000,61,44,may-15,0.022500,92,
3980,11590,2742.500000,0.527292,7,45,may-15,0.027083,86,
4000,11590,2742.500000,0.412500,61,44,jun-15,0.020208,85,
4020,11570,2727.500000,0.360000,62,44,dic-15,0.030000,79,
4040,11570,2727.500000,0.393958,62,43,dic-15,0.048750,56,
4020,11590,2727.500000,0.350625,62,44,dic-15,0.029375,59,
4040,11590,2727.500000,0.386250,62,44,dic-15,0.032083,50,
4020,11570,2742.500000,0.416250,62,44,jun-15,0.028750,88,
4040,11570,2742.500000,0.680833,2,33,dic-15,0.211250,10,
4020,11590,2742.500000,0.401667,62,44,jun-15,0.041458,83,
4040,11590,2742.500000,0.450417,7,43,jun-15,0.085417,38,
4060,11570,2727.500000,0.420000,62,44,dic-15,0.028542,79,
4080,11590,2742.500000,0.471250,7,45,jun-15,0.038542,90,
4100,11570,2742.500000,0.518125,61,45,jun-15,0.021250,92,
4120,11570,2742.500000,0.513125,61,45,jun-15,0.020625,78,
4100,11590,2742.500000,0.562500,61,45,jun-15,0.020417,115,
3840,11610,2742.500000,0.636250,8,43,may-15,0.078333,187,
3880,11610,2742.500000,0.322292,1,22,may-15,0.126667,10,
3880,11630,2742.500000,0.435833,8,43,may-15,0.157083,60,
3920,11610,2727.500000,0.530000,7,45,nov-15,0.030000,114,
3900,11610,2742.500000,0.431667,8,43,may-15,0.060833,62,
3920,11610,2742.500000,0.604167,7,45,may-15,0.042292,83,
3900,11630,2742.500000,0.430000,8,43,may-15,0.055000,77,
3920,11630,2742.500000,0.433750,7,44,may-15,0.045833,76,
3940,11610,2742.500000,0.560000,7,45,may-15,0.030000,87,
3960,11610,2742.500000,0.675833,8,45,may-15,0.044167,95,
3940,11630,2742.500000,0.520000,7,45,may-15,0.040000,89,
3960,11630,2742.500000,0.591250,8,45,jun-15,0.040833,87,
3980,11610,2742.500000,0.573750,8,45,may-15,0.034167,88,
4000,11610,2742.500000,0.351250,61,44,jun-15,0.015208,78,
3980,11630,2742.500000,0.567292,8,45,jun-15,0.036875,98,
4020,11610,2742.500000,0.378333,61,44,jun-15,0.040625,84,
4040,11610,2742.500000,0.418750,7,43,jun-15,0.087083,89,
4080,11610,2742.500000,0.425417,7,44,jun-15,0.037500,106,
4100,11610,2742.500000,0.513750,61,45,jun-15,0.025417,117,
3900,11650,2742.500000,0.570000,8,45,jun-15,0.050000,75,
3920,11650,2742.500000,0.445000,8,43,jun-15,0.064375,83,
3920,11670,2742.500000,0.579583,8,45,jun-15,0.049167,85,
3940,11650,2742.500000,0.420625,7,44,jun-15,0.031875,78,
4260,9030,2772.500000,0.290000,5,41,mar-15,0.030000,150,
4280,9030,2772.500000,0.215208,5,41,mar-15,0.038542,190,
4300,9030,2772.500000,0.307917,7,43,mar-15,0.044583,158,
4320,9030,2772.500000,0.293958,1,22,mar-15,0.049792,10,
4340,9030,2772.500000,0.481667,8,43,mar-15,0.091250,103,
4180,9070,2772.500000,0.420000,61,44,mar-15,0.020000,225,
4200,9070,2772.500000,0.446875,61,42,mar-15,0.025625,238,
4260,9050,2772.500000,0.250000,5,41,feb-15,0.020000,179,
4280,9050,2772.500000,0.297083,5,41,feb-15,0.033333,185,
4260,9070,2772.500000,0.250000,5,41,feb-15,0.020000,183,
4280,9070,2772.500000,0.428958,5,44,feb-15,0.045417,154,
4300,9050,2772.500000,0.396042,7,44,feb-15,0.043333,180,
4320,9050,2772.500000,0.528750,8,43,feb-15,0.088125,119,
4300,9070,2772.500000,0.524375,7,43,feb-15,0.063750,139,
4320,9070,2772.500000,0.586875,8,43,feb-15,0.146667,88,
4340,9070,2757.500000,0.150000,5,41,abr-15,0.010000,88,
4360,9070,2757.500000,0.147083,5,11,abr-15,0.010833,39,
4340,9050,2772.500000,0.353750,7,44,feb-15,0.040833,36,
4360,9050,2772.500000,0.236875,7,41,feb-15,0.020000,32,
4340,9070,2772.500000,0.308958,7,44,feb-15,0.031042,66,
4360,9070,2772.500000,0.288125,7,41,feb-15,0.027083,55,
4380,9070,2757.500000,0.130000,5,11,abr-15,0.010000,54,
4380,9050,2772.500000,0.235625,7,41,feb-15,0.027292,46,
4400,9050,2772.500000,0.289375,7,41,feb-15,0.028125,79,
4380,9070,2772.500000,0.160000,5,41,feb-15,0.013750,64,
4400,9070,2772.500000,0.297500,5,41,feb-15,0.031250,81,
4420,9050,2772.500000,0.388333,8,43,mar-15,0.061667,88,
4420,9070,2772.500000,0.355833,8,43,feb-15,0.075000,70,
4440,9070,2772.500000,0.620000,8,43,mar-15,0.130000,73,
4200,9110,2757.500000,0.420000,61,42,may-15,0.020000,252,
4180,9090,2772.500000,0.460000,61,45,mar-15,0.020000,231,
4200,9090,2772.500000,0.500000,61,42,mar-15,0.021250,323,
4180,9110,2772.500000,0.480000,61,45,mar-15,0.020000,354,
4200,9110,2772.500000,0.437917,61,42,feb-15,0.020000,329,
4220,9110,2757.500000,0.330000,61,42,abr-15,0.010000,177,
4240,9110,2757.500000,0.305000,5,44,abr-15,0.028125,136,
4240,9090,2772.500000,0.230000,5,41,feb-15,0.020000,197,
4220,9110,2772.500000,0.349792,61,42,feb-15,0.010208,199,
4240,9110,2772.500000,0.295208,5,41,feb-15,0.026250,136,
4260,9090,2757.500000,0.220000,5,41,abr-15,0.020000,191,
4280,9090,2757.500000,0.472917,5,45,abr-15,0.025417,201,
4260,9110,2757.500000,0.265833,5,41,abr-15,0.020833,136,
4280,9110,2757.500000,0.822917,8,45,abr-15,0.090417,156,
4260,9090,2772.500000,0.545000,5,45,feb-15,0.024167,165,
4280,9090,2772.500000,1.140625,8,45,feb-15,0.039583,129,
4260,9110,2772.500000,0.796667,8,45,feb-15,0.055417,103,
4280,9110,2772.500000,1.440000,8,45,feb-15,0.000500,126,
4300,9090,2757.500000,0.251250,5,41,abr-15,0.021250,155,
4300,9110,2757.500000,0.230000,5,41,abr-15,0.020000,190,
4320,9110,2757.500000,0.180000,5,41,abr-15,0.020000,123,
4300,9090,2772.500000,0.771667,8,45,feb-15,0.076458,124,
4320,9090,2772.500000,0.400417,5,43,feb-15,0.059583,98,
4300,9110,2772.500000,0.817083,8,45,feb-15,0.060000,125,
4320,9110,2772.500000,0.270625,5,41,ene-15,0.025000,94,
4340,9090,2757.500000,0.170000,5,41,abr-15,0.011250,50,
4360,9090,2757.500000,0.140833,5,11,mar-15,0.011250,64,
4340,9110,2757.500000,0.164375,5,41,mar-15,0.020000,37,
4360,9110,2757.500000,0.145000,5,11,mar-15,0.010625,40,
4340,9090,2772.500000,0.277500,5,41,feb-15,0.028750,50,
4360,9090,2772.500000,0.268958,5,41,feb-15,0.024375,70,
4340,9110,2772.500000,0.262292,5,41,ene-15,0.029375,45,
4360,9110,2772.500000,0.209583,5,41,ene-15,0.018542,39,
4380,9090,2757.500000,0.140000,5,11,mar-15,0.010000,74,
4400,9090,2757.500000,0.150000,5,41,mar-15,0.010000,60,
4380,9110,2757.500000,0.140000,5,11,mar-15,0.010000,39,
4400,9110,2757.500000,0.150000,5,41,mar-15,0.010000,64,
4380,9090,2772.500000,0.140000,5,11,feb-15,0.010000,74,
4400,9090,2772.500000,0.190000,5,41,feb-15,0.020000,61,
4380,9110,2772.500000,0.130000,5,11,feb-15,0.010000,38,
4400,9110,2772.500000,0.190000,5,41,feb-15,0.020000,64,
4420,9090,2772.500000,0.546250,8,43,feb-15,0.067500,64,
4420,9110,2772.500000,0.272500,5,41,feb-15,0.061250,67,
4120,9150,2757.500000,1.826250,8,45,abr-15,0.133750,130,
4100,9150,2772.500000,0.797500,8,43,abr-15,0.106250,129,
4120,9150,2772.500000,1.980000,8,42,abr-15,0.150000,135,
4160,9130,2757.500000,0.407917,61,44,may-15,0.020000,281,
4140,9150,2757.500000,0.476667,61,45,abr-15,0.025833,178,
4160,9150,2757.500000,0.392500,61,44,abr-15,0.020000,257,
4160,9130,2772.500000,0.433333,61,44,mar-15,0.020833,360,
4140,9150,2772.500000,0.783333,8,45,mar-15,0.085000,149,
4160,9150,2772.500000,0.423542,61,44,dic-14,0.022083,289,
4180,9130,2757.500000,0.490000,61,45,abr-15,0.020000,285,
4200,9130,2757.500000,0.340000,61,44,abr-15,0.010000,197,
4180,9150,2757.500000,0.389167,61,44,abr-15,0.025208,254,
4200,9150,2757.500000,0.383333,61,44,abr-15,0.020000,216,
4180,9130,2772.500000,0.523333,61,45,mar-15,0.020833,340,
4200,9130,2772.500000,0.420000,61,42,ene-15,0.020000,218,
4180,9150,2772.500000,0.668958,8,43,dic-14,0.114792,228,
4200,9150,2772.500000,0.502083,61,45,dic-14,0.058958,184,
4220,9130,2757.500000,0.360000,61,42,abr-15,0.020000,153,
4240,9130,2757.500000,0.242500,5,41,abr-15,0.020000,136,
4220,9150,2757.500000,0.379375,61,44,abr-15,0.020000,197,
4240,9150,2757.500000,0.210000,5,41,abr-15,0.018750,143,
4220,9130,2772.500000,0.350000,61,44,ene-15,0.010000,150,
4240,9130,2772.500000,0.353750,5,44,ene-15,0.041250,84,
4220,9150,2772.500000,0.332500,61,44,ene-15,0.011667,66,
