xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
4100,9670,2622.500000,0.639944,-99,45,0.073745,54,
3900,9690,2622.500000,0.279952,-99,41,0.014428,57,
3920,9690,2622.500000,0.392676,-99,44,0.020183,52,
3900,9710,2622.500000,0.293086,-99,41,0.019782,118,
3920,9710,2622.500000,0.325480,-99,44,0.012962,68,
3960,9690,2607.500000,0.894551,-99,45,0.105685,241,
3940,9690,2622.500000,0.341869,-99,44,0.019800,53,
3960,9690,2622.500000,0.834589,-99,45,0.057830,145,
3940,9710,2622.500000,0.466846,-99,45,0.021597,82,
3960,9710,2622.500000,0.813116,-99,45,0.051210,94,
3980,9690,2607.500000,0.984324,-99,45,0.082466,195,
4000,9690,2607.500000,1.142954,-99,45,0.087883,446,
3980,9710,2607.500000,0.980640,-99,45,0.080227,117,
4000,9710,2607.500000,0.988045,-99,45,0.080238,181,
3980,9690,2622.500000,1.463070,-99,45,0.096232,195,
4000,9690,2622.500000,1.316455,-99,45,0.088472,384,
3980,9710,2622.500000,1.441652,-99,45,0.088657,164,
4000,9710,2622.500000,1.667913,-99,45,0.106164,304,
4020,9690,2607.500000,0.733710,-99,45,0.061109,363,
4040,9690,2607.500000,0.672272,-99,45,0.057956,172,
4020,9710,2607.500000,0.775771,-99,45,0.063407,495,
4040,9710,2607.500000,0.645441,-99,45,0.051147,1136,
4020,9690,2622.500000,0.690089,-99,45,0.043630,306,
4040,9690,2622.500000,0.606145,-99,45,0.041642,116,
4020,9710,2622.500000,0.857494,-99,45,0.057814,715,
4040,9710,2622.500000,0.511669,-99,45,0.030617,145,
4060,9690,2607.500000,0.588734,-99,45,0.044005,104,
4080,9690,2607.500000,0.493856,-99,45,0.043774,25,
4060,9710,2607.500000,0.519964,-99,45,0.037830,51,
4080,9710,2607.500000,0.560910,-99,45,0.031582,24,
4060,9690,2622.500000,0.529743,-99,45,0.038432,63,
4080,9690,2622.500000,0.547087,-99,45,0.047684,31,
4060,9710,2622.500000,0.615281,-99,45,0.040869,53,
4080,9710,2622.500000,0.384104,-99,44,0.029337,57,
4100,9690,2622.500000,0.709993,-99,43,0.160894,69,
4100,9710,2622.500000,0.469418,-99,45,0.036979,56,
3900,9730,2622.500000,0.423851,-99,44,0.030616,86,
3920,9730,2622.500000,0.450788,-99,45,0.024676,93,
3900,9750,2622.500000,0.373158,-99,44,0.025662,76,
3920,9750,2622.500000,0.571359,-99,45,0.028762,181,
3940,9750,2607.500000,0.440734,6,44,0.022948,92,
3940,9730,2622.500000,0.445470,-99,44,0.022746,102,
3960,9730,2622.500000,0.481534,-99,45,0.028394,63,
3940,9750,2622.500000,0.337344,-99,44,0.016856,88,
3960,9750,2622.500000,0.483841,-99,45,0.037725,57,
3980,9730,2607.500000,0.685614,7,43,0.114918,151,
4000,9730,2607.500000,0.701636,7,43,0.085875,103,
4000,9750,2607.500000,0.802367,7,45,0.082820,155,
3980,9730,2622.500000,0.982645,-99,45,0.051667,72,
4000,9730,2622.500000,1.128246,-99,45,0.060977,100,
3980,9750,2622.500000,0.759343,-99,33,0.043054,107,
4000,9750,2622.500000,0.660648,-99,45,0.047894,130,
4020,9730,2607.500000,0.771457,-99,33,0.075948,386,
4040,9730,2607.500000,0.738382,-99,45,0.060154,646,
4020,9750,2607.500000,0.912063,2,43,0.119636,182,
4040,9750,2607.500000,0.803613,6,45,0.059467,595,
4020,9730,2622.500000,0.709288,-99,45,0.053275,226,
4040,9730,2622.500000,0.905701,-99,45,0.047305,904,
4020,9750,2622.500000,0.889557,-99,33,0.066380,119,
4040,9750,2622.500000,0.695267,-99,45,0.044886,441,
4060,9730,2607.500000,0.644869,-99,45,0.053417,179,
4080,9730,2607.500000,0.452478,-99,45,0.020713,25,
4060,9750,2607.500000,0.525762,-99,45,0.041700,103,
4080,9750,2607.500000,0.707857,-99,45,0.039546,77,
4060,9730,2622.500000,0.574459,-99,45,0.031330,103,
4080,9730,2622.500000,0.403892,-99,44,0.020968,49,
4060,9750,2622.500000,0.387761,-99,44,0.021788,70,
4080,9750,2622.500000,0.585009,-99,45,0.052819,86,
4100,9730,2622.500000,0.465929,-99,45,0.027544,100,
4100,9750,2622.500000,0.679787,-99,45,0.021395,77,
3920,9770,2607.500000,0.600724,100,45,0.035275,299,
3920,9790,2607.500000,0.553615,6,45,0.039515,194,
3900,9770,2622.500000,0.415769,-99,44,0.035353,107,
3920,9770,2622.500000,0.527098,-99,33,0.035947,203,
3900,9790,2622.500000,0.309886,6,44,0.024922,89,
3920,9790,2622.500000,0.426814,6,44,0.032828,153,
3940,9770,2607.500000,0.517374,6,45,0.046559,135,
3960,9770,2607.500000,0.422234,6,44,0.040802,102,
3940,9790,2607.500000,0.581334,100,43,0.084640,303,
3940,9770,2622.500000,0.564921,-99,33,0.046464,140,
3960,9770,2622.500000,0.596064,-99,43,0.106207,56,
3940,9790,2622.500000,0.553942,-99,33,0.077115,378,
3960,9790,2622.500000,0.556829,-99,45,0.050664,105,
3980,9770,2607.500000,0.451102,2,33,0.115122,80,
4000,9770,2607.500000,0.815447,2,33,0.236276,97,
3980,9790,2607.500000,0.512442,7,43,0.112741,87,
4000,9790,2607.500000,0.775755,2,33,0.275972,95,
3980,9770,2622.500000,0.553264,-99,33,0.117854,100,
4000,9770,2622.500000,0.705932,-99,33,0.162501,135,
3980,9790,2622.500000,0.492907,-99,33,0.104359,102,
4000,9790,2622.500000,0.606263,-99,33,0.144040,61,
4020,9770,2607.500000,0.764031,2,33,0.128105,119,
4040,9770,2607.500000,0.502671,6,45,0.037989,106,
4020,9790,2607.500000,0.539736,2,33,0.120940,68,
4040,9790,2607.500000,0.510958,2,45,0.042263,123,
4020,9770,2622.500000,0.625290,-99,33,0.073114,79,
4040,9770,2622.500000,0.529720,-99,45,0.042882,236,
4020,9790,2622.500000,0.513152,-99,33,0.101638,120,
4040,9790,2622.500000,0.475593,-99,33,0.030681,152,
4060,9770,2607.500000,0.445672,6,44,0.031655,81,
4060,9790,2607.500000,0.403185,6,44,0.025821,202,
4060,9770,2622.500000,0.409313,-99,44,0.029737,213,
4080,9770,2622.500000,0.414154,-99,44,0.023054,91,
4060,9790,2622.500000,0.407121,-99,44,0.034611,164,
4080,9790,2622.500000,0.370458,-99,44,0.022525,103,
4100,9770,2622.500000,0.466332,-99,45,0.018928,22,
4100,9790,2622.500000,0.455928,-99,45,0.025139,129,
3920,9810,2607.500000,0.430107,6,44,0.029724,134,
3920,9830,2607.500000,0.319759,6,44,0.024153,79,
3900,9810,2622.500000,0.296346,6,41,0.020669,101,
3920,9810,2622.500000,0.378762,6,44,0.029533,130,
3900,9830,2622.500000,0.227791,6,41,0.020569,79,
3920,9830,2622.500000,0.364610,6,44,0.031064,118,
3940,9810,2607.500000,0.599900,6,45,0.046215,217,
3960,9810,2607.500000,0.514920,6,45,0.049629,194,
3940,9830,2607.500000,0.493912,6,45,0.037484,87,
3960,9830,2607.500000,0.446916,6,44,0.038884,102,
3940,9810,2622.500000,0.542956,-99,33,0.048732,188,
3960,9810,2622.500000,0.558884,7,45,0.053943,188,
3940,9830,2622.500000,0.470261,6,45,0.050726,93,
3960,9830,2622.500000,0.482900,7,45,0.047444,130,
3980,9810,2607.500000,0.470093,8,43,0.098048,76,
4000,9810,2607.500000,0.513528,6,33,0.167275,114,
3980,9830,2607.500000,0.437424,8,43,0.062110,81,
4000,9830,2607.500000,0.602102,2,33,0.212432,98,
3980,9810,2622.500000,0.416821,-99,33,0.063247,99,
4000,9810,2622.500000,0.577936,-99,33,0.167286,96,
3980,9830,2622.500000,0.444241,-99,43,0.061344,128,
4000,9830,2622.500000,0.554765,-99,33,0.243640,142,
4020,9810,2607.500000,0.532113,2,33,0.068442,162,
4040,9810,2607.500000,0.444416,6,44,0.032545,232,
4020,9830,2607.500000,0.544968,2,33,0.165867,165,
4040,9830,2607.500000,0.319739,6,44,0.021029,54,
4020,9810,2622.500000,0.475817,-99,33,0.132713,143,
4040,9810,2622.500000,0.329892,-99,44,0.031760,147,
4020,9830,2622.500000,0.589840,-99,33,0.147384,163,
4040,9830,2622.500000,0.398159,6,44,0.026298,229,
4060,9810,2607.500000,0.476614,6,45,0.022141,99,
4060,9810,2622.500000,0.467574,-99,45,0.031575,337,
4080,9810,2622.500000,0.329835,-99,44,0.017651,216,
4060,9830,2622.500000,0.399019,-99,44,0.021505,261,
4080,9830,2622.500000,0.425802,6,44,0.024352,256,
4100,9810,2622.500000,0.416830,-99,44,0.026626,104,
4100,9830,2622.500000,0.437271,6,44,0.025040,110,
3920,9850,2607.500000,0.289148,6,41,0.024219,91,
3920,9850,2622.500000,0.287246,6,41,0.033940,76,
3900,9870,2622.500000,0.315621,7,44,0.026861,167,
3920,9870,2622.500000,0.244363,6,41,0.023351,78,
3940,9850,2607.500000,0.497973,6,45,0.044942,138,
3960,9850,2607.500000,0.393209,6,44,0.033513,94,
3940,9870,2607.500000,0.619969,8,43,0.083799,131,
3960,9870,2607.500000,0.441143,8,44,0.044310,127,
3940,9850,2622.500000,0.491993,2,33,0.071666,76,
3960,9850,2622.500000,0.637110,7,43,0.085997,103,
3940,9870,2622.500000,0.499913,7,43,0.092521,117,
3960,9870,2622.500000,0.637827,2,33,0.137365,118,
3980,9850,2607.500000,0.596008,6,45,0.051684,970,
4000,9850,2607.500000,0.554837,6,43,0.090945,108,
3980,9870,2607.500000,0.621769,6,45,0.052780,627,
4000,9870,2607.500000,0.623748,6,33,0.053632,178,
3980,9850,2622.500000,0.626155,-99,43,0.087898,213,
4000,9850,2622.500000,0.713090,-99,43,0.175712,123,
3980,9870,2622.500000,0.515924,6,33,0.072741,831,
4000,9870,2622.500000,0.699033,6,43,0.117850,197,
4020,9850,2607.500000,0.472721,6,45,0.042374,109,
4040,9850,2607.500000,0.250975,6,41,0.016208,41,
4020,9870,2607.500000,0.476807,6,45,0.041394,139,
4020,9850,2622.500000,0.740804,6,45,0.060349,143,
4040,9850,2622.500000,0.398519,6,44,0.026221,122,
4020,9870,2622.500000,0.548512,6,45,0.046444,129,
4040,9870,2622.500000,0.347618,6,44,0.028745,121,
4060,9850,2622.500000,0.516717,6,45,0.032572,360,
4080,9850,2622.500000,0.429128,6,44,0.024374,362,
4100,9850,2622.500000,0.510689,6,45,0.023795,398,
3880,9910,2622.500000,0.330609,6,44,0.022355,84,
3900,9890,2622.500000,0.420476,6,44,0.043755,246,
3920,9890,2622.500000,0.320982,6,43,0.041988,109,
3900,9910,2622.500000,0.416189,6,44,0.033788,145,
3920,9910,2622.500000,0.381333,6,44,0.031716,122,
3960,9890,2607.500000,0.388463,8,43,0.056724,163,
3940,9890,2622.500000,0.498925,8,43,0.091584,160,
3960,9890,2622.500000,0.859088,2,33,0.192719,152,
3940,9910,2622.500000,0.412264,2,33,0.088077,164,
3960,9910,2622.500000,0.564081,2,33,0.130928,202,
3980,9890,2607.500000,0.427798,7,44,0.043095,181,
4000,9890,2607.500000,0.737080,6,45,0.049659,286,
3980,9910,2607.500000,0.478624,6,45,0.048828,157,
4000,9910,2607.500000,0.616641,6,45,0.042621,637,
3980,9890,2622.500000,0.506048,8,43,0.068191,313,
4000,9890,2622.500000,0.611995,6,45,0.044137,429,
3980,9910,2622.500000,0.508207,6,33,0.077782,126,
4000,9910,2622.500000,0.728300,6,45,0.054407,316,
4020,9890,2607.500000,0.466952,6,45,0.038142,97,
4020,9910,2607.500000,0.509269,6,45,0.038971,173,
4020,9890,2622.500000,0.481626,6,45,0.042010,106,
4040,9890,2622.500000,0.359840,0,10,0.034365,84,
4020,9910,2622.500000,0.520731,0,10,0.046504,191,
3740,9950,2622.500000,0.419949,6,44,0.040631,48,
3760,9950,2622.500000,0.359718,6,44,0.040903,48,
3860,9930,2622.500000,0.430368,-99,44,0.045472,100,
3880,9930,2622.500000,0.433978,6,44,0.026780,193,
3860,9950,2622.500000,0.366466,-99,44,0.042613,99,
3880,9950,2622.500000,0.394829,-99,44,0.035890,182,
3900,9930,2622.500000,0.572179,6,45,0.052431,219,
3920,9930,2622.500000,0.425164,6,43,0.054168,106,
3900,9950,2622.500000,0.503914,6,45,0.059015,187,
3920,9950,2622.500000,0.527098,6,43,0.078249,120,
3960,9930,2607.500000,0.562700,7,45,0.066258,202,
3960,9950,2607.500000,0.763816,6,45,0.054040,140,
3940,9930,2622.500000,0.358380,7,43,0.045340,187,
3960,9930,2622.500000,0.282236,6,41,0.043448,255,
3940,9950,2622.500000,0.347289,6,44,0.039566,190,
3960,9950,2622.500000,0.383827,6,44,0.033558,165,
3980,9930,2607.500000,0.427284,6,44,0.036409,111,
4000,9930,2607.500000,0.507651,6,45,0.036947,175,
3980,9950,2607.500000,0.477079,6,45,0.036983,176,
4000,9950,2607.500000,0.504833,6,45,0.042667,149,
3980,9930,2622.500000,0.531226,6,45,0.059390,179,
4000,9930,2622.500000,0.585870,6,45,0.056368,173,
3980,9950,2622.500000,0.704631,6,45,0.051782,142,
4020,9930,2607.500000,0.555316,6,45,0.040296,390,
4020,9950,2607.500000,0.696192,6,45,0.048785,319,
3720,9970,2622.500000,1.273630,0,10,0.074441,207,
3720,9990,2622.500000,1.029784,0,10,0.089625,203,
3760,9990,2607.500000,0.581657,8,45,0.058571,59,
3740,9970,2622.500000,0.718395,8,45,0.057441,51,
3760,9970,2622.500000,0.357290,6,44,0.039282,38,
3740,9990,2622.500000,0.837449,8,45,0.095816,51,
3760,9990,2622.500000,0.683974,6,45,0.056801,40,
3780,9990,2607.500000,0.445592,6,44,0.030896,35,
3800,9990,2607.500000,0.336682,7,44,0.025048,34,
3780,9970,2622.500000,0.448018,7,44,0.051600,72,
3800,9970,2622.500000,0.546976,7,45,0.059247,450,
3780,9990,2622.500000,0.390640,7,44,0.039534,39,
3800,9990,2622.500000,0.398735,7,44,0.036171,116,
3820,9970,2622.500000,0.330820,-99,44,0.038510,52,
3840,9970,2622.500000,0.403535,-99,44,0.039540,33,
3820,9990,2622.500000,0.352446,-99,44,0.037291,255,
3840,9990,2622.500000,0.275400,-99,41,0.020265,26,
3860,9970,2622.500000,0.419498,-99,44,0.044454,43,
3880,9970,2622.500000,0.412531,-99,44,0.031760,76,
3860,9990,2622.500000,0.388036,-99,44,0.027570,59,
3880,9990,2622.500000,0.449631,-99,44,0.028753,117,
3900,9970,2622.500000,0.458753,6,45,0.054229,115,
3920,9970,2622.500000,0.480636,6,45,0.056674,123,
3900,9990,2622.500000,0.417072,6,44,0.036971,128,
3920,9990,2622.500000,0.438753,6,44,0.036174,96,
3960,9970,2607.500000,0.475331,6,45,0.045575,131,
3960,9990,2607.500000,0.459262,7,45,0.042562,159,
3940,9970,2622.500000,0.423973,6,44,0.039730,127,
3960,9970,2622.500000,0.509020,8,45,0.049931,147,
3940,9990,2622.500000,0.437214,6,44,0.043805,120,
3960,9990,2622.500000,0.458667,6,45,0.051930,141,
3980,9970,2607.500000,0.540422,8,45,0.048437,131,
4000,9970,2607.500000,0.629868,6,45,0.046464,182,
3980,9990,2607.500000,0.581206,8,43,0.073390,187,
4000,9990,2607.500000,0.691150,7,45,0.061058,152,
3980,9970,2622.500000,0.579879,0,10,0.059494,115,
4020,9970,2607.500000,0.653128,6,45,0.043737,254,
4020,9990,2607.500000,0.581742,6,45,0.040338,324,
4060,9970,2622.500000,0.422656,0,10,0.042328,192,
4060,9990,2622.500000,0.516864,0,10,0.046706,216,
3720,10010,2622.500000,1.816262,0,10,0.125122,227,
3720,10030,2622.500000,1.570723,0,10,0.116723,185,
3760,10010,2607.500000,0.844285,8,45,0.066845,51,
3740,10030,2607.500000,1.318968,0,10,0.106983,151,
3760,10030,2607.500000,1.107761,8,45,0.081294,96,
3740,10010,2622.500000,1.378623,0,10,0.109604,135,
3760,10010,2622.500000,0.656708,-99,45,0.070154,41,
3740,10030,2622.500000,1.638417,0,10,0.115387,216,
3760,10030,2622.500000,0.656073,-99,43,0.093823,51,
3780,10010,2607.500000,0.474525,8,45,0.032372,33,
3800,10010,2607.500000,0.506178,7,45,0.031968,51,
3780,10030,2607.500000,0.607227,8,45,0.043047,46,
3800,10030,2607.500000,0.532879,8,45,0.041639,54,
3780,10010,2622.500000,0.417083,-99,44,0.044748,34,
3800,10010,2622.500000,0.326454,-99,44,0.035014,64,
3780,10030,2622.500000,0.471395,-99,43,0.066044,36,
3800,10030,2622.500000,0.517807,-99,43,0.062463,37,
3820,10010,2622.500000,0.489801,-99,45,0.038008,289,
3840,10010,2622.500000,0.341494,-99,44,0.029057,62,
3820,10030,2622.500000,0.403849,-99,44,0.033334,85,
3840,10030,2622.500000,0.405706,-99,44,0.032461,52,
3860,10010,2622.500000,0.301020,-99,44,0.034123,54,
3880,10010,2622.500000,0.513279,-99,45,0.033722,108,
3860,10030,2622.500000,0.352185,-99,44,0.035903,79,
3880,10030,2622.500000,0.445521,-99,44,0.037878,78,
3900,10010,2622.500000,0.508654,6,45,0.032778,222,
3920,10010,2622.500000,0.477306,6,45,0.032435,112,
3900,10030,2622.500000,0.450071,-99,45,0.040716,174,
3920,10030,2622.500000,0.423486,-99,44,0.042503,353,
3940,10010,2622.500000,0.450835,6,45,0.043494,190,
3960,10010,2622.500000,0.429335,0,10,0.048312,173,
3940,10030,2622.500000,0.474461,7,45,0.033270,230,
3980,10010,2607.500000,0.583221,7,43,0.074994,162,
4000,10010,2607.500000,0.663273,8,43,0.085882,195,
4020,10010,2607.500000,0.578204,6,45,0.042611,233,
4060,10010,2622.500000,0.521459,6,45,0.032586,164,
4060,10030,2622.500000,0.459627,6,45,0.037917,222,
3740,10050,2607.500000,0.944605,0,10,0.097658,103,
3760,10050,2607.500000,1.072625,8,45,0.082877,153,
3760,10070,2607.500000,1.267671,8,45,0.068255,167,
3740,10050,2622.500000,1.063278,0,10,0.083669,98,
3760,10050,2622.500000,0.795983,-99,42,0.081560,95,
3740,10070,2622.500000,1.110254,8,45,0.069819,80,
3760,10070,2622.500000,0.846438,-99,42,0.087800,82,
3780,10050,2607.500000,0.875982,8,45,0.073052,62,
3800,10050,2607.500000,0.626249,8,45,0.052759,30,
3780,10070,2607.500000,1.005548,8,45,0.064865,100,
3800,10070,2607.500000,0.713198,8,45,0.054236,34,
3780,10050,2622.500000,0.703062,-99,43,0.086082,32,
3800,10050,2622.500000,0.789126,-99,43,0.105209,30,
3780,10070,2622.500000,1.114423,-99,42,0.125791,99,
3800,10070,2622.500000,0.747899,-99,43,0.101165,106,
3820,10050,2622.500000,0.451965,-99,45,0.038855,29,
3840,10050,2622.500000,0.407675,-99,44,0.037269,40,
3820,10070,2622.500000,0.604345,-99,43,0.082967,30,
3840,10070,2622.500000,0.698788,-99,45,0.066308,46,
3860,10050,2622.500000,0.384295,-99,44,0.042711,57,
3880,10050,2622.500000,0.317308,-99,44,0.036907,53,
3860,10070,2622.500000,0.584082,-99,45,0.057866,35,
3880,10070,2622.500000,0.453674,-99,45,0.045296,50,
3900,10050,2622.500000,0.481536,-99,45,0.055404,94,
3920,10050,2622.500000,0.538645,-99,45,0.048240,218,
3900,10070,2622.500000,0.548027,-99,42,0.050502,83,
3920,10070,2622.500000,0.650672,-99,42,0.059281,157,
3940,10050,2622.500000,0.505708,0,10,0.043337,251,
4060,10050,2622.500000,0.477791,6,45,0.035180,173,
3760,10090,2607.500000,0.592519,8,45,0.060439,59,
3740,10090,2622.500000,0.726883,8,45,0.059006,80,
3760,10090,2622.500000,0.609036,-99,45,0.068982,80,
3740,10110,2622.500000,0.599571,-99,45,0.044689,132,
3760,10110,2622.500000,0.488146,-99,45,0.049259,64,
3780,10090,2607.500000,0.516568,8,45,0.061059,52,
3800,10090,2607.500000,0.632711,8,45,0.065561,83,
3780,10110,2607.500000,0.607276,6,45,0.064040,55,
3800,10110,2607.500000,0.541326,7,43,0.072757,50,
3780,10090,2622.500000,0.643883,-99,43,0.097831,54,
3800,10090,2622.500000,1.196209,-99,45,0.128128,69,
3780,10110,2622.500000,0.688197,-99,43,0.104968,89,
3800,10110,2622.500000,0.828148,-99,45,0.091555,115,
3820,10090,2622.500000,0.599997,-99,45,0.069413,30,
3840,10090,2622.500000,0.770861,-99,45,0.075255,42,
3820,10110,2622.500000,0.726084,-99,42,0.070617,57,
3840,10110,2622.500000,0.713714,-99,45,0.073085,52,
3860,10090,2622.500000,1.054037,-99,45,0.088835,72,
3880,10090,2622.500000,0.774703,-99,45,0.059052,73,
3860,10110,2622.500000,1.389152,-99,42,0.085450,123,
3880,10110,2622.500000,0.691461,-99,45,0.061221,77,
3900,10090,2622.500000,0.746631,-99,45,0.060241,146,
3740,10130,2622.500000,0.531693,-99,45,0.062172,50,
3760,10130,2622.500000,0.493261,-99,45,0.044122,63,
3740,10150,2622.500000,0.454407,-99,45,0.034585,56,
3760,10150,2622.500000,0.403368,-99,42,0.024068,95,
3780,10130,2622.500000,0.408134,-99,44,0.036329,46,
3800,10130,2622.500000,0.466479,-99,45,0.046464,52,
3780,10150,2622.500000,0.378226,-99,44,0.029116,66,
3800,10150,2622.500000,0.409263,-99,44,0.041180,54,
3820,10130,2622.500000,0.621376,-99,45,0.056041,79,
3840,10130,2622.500000,0.518145,-99,42,0.031749,40,
3820,10150,2622.500000,0.430922,-99,44,0.039054,44,
3840,10150,2622.500000,0.525315,-99,42,0.042554,57,
3860,10130,2622.500000,0.880269,-99,42,0.053943,85,
3860,10150,2622.500000,0.501163,-99,42,0.039703,54,
3720,10170,2622.500000,0.623677,0,10,0.062992,131,
3720,10190,2622.500000,0.579066,0,10,0.046971,65,
3740,10170,2622.500000,0.478235,-99,45,0.053095,97,
3760,10170,2622.500000,0.436784,-99,44,0.029011,65,
3740,10190,2622.500000,0.469322,-99,45,0.035679,99,
3760,10190,2622.500000,0.426570,-99,44,0.031501,68,
3780,10170,2622.500000,0.360641,-99,44,0.017719,47,
3800,10170,2622.500000,0.392329,-99,44,0.036532,42,
3780,10190,2622.500000,0.309415,-99,44,0.013380,46,
3800,10190,2622.500000,0.346370,-99,44,0.024707,35,
3820,10170,2622.500000,0.435783,-99,44,0.043732,56,
3840,10170,2622.500000,0.492348,-99,45,0.042275,51,
3820,10190,2622.500000,0.480768,-99,45,0.042367,77,
3840,10190,2622.500000,0.485841,-99,45,0.041988,86,
3860,10170,2622.500000,0.459363,-99,42,0.030051,49,
3860,10190,2622.500000,0.564292,-99,45,0.038090,40,
3720,10210,2622.500000,0.462827,0,10,0.050046,49,
3720,10230,2622.500000,0.476535,8,45,0.049143,117,
3740,10210,2622.500000,0.585209,-99,45,0.053807,102,
3760,10230,2622.500000,0.423729,-99,44,0.040464,30,
3800,10210,2622.500000,0.487361,-99,45,0.027023,61,
3820,10210,2622.500000,0.389832,-99,44,0.029149,33,
3840,10210,2622.500000,0.509078,-99,45,0.041056,74,
3820,10230,2622.500000,0.358195,-99,44,0.032674,49,
3840,10230,2622.500000,0.360894,-99,44,0.036742,43,
3860,10210,2622.500000,0.629471,-99,45,0.048139,71,
3860,10230,2622.500000,0.467650,-99,45,0.043724,66,
3880,10230,2622.500000,0.795298,-99,45,0.073496,114,
3820,10250,2622.500000,0.526617,-99,45,0.029648,79,
3840,10250,2622.500000,0.378410,-99,44,0.041348,48,
3820,10270,2622.500000,0.404612,-99,44,0.022237,79,
3840,10270,2622.500000,0.663678,-99,45,0.038042,209,
3860,10250,2622.500000,0.427549,-99,44,0.043809,50,
3880,10250,2622.500000,0.637204,-99,45,0.053449,65,
3860,10270,2622.500000,0.492030,-99,45,0.045727,77,
3880,10270,2622.500000,0.557289,-99,45,0.046119,100,
3900,10250,2622.500000,0.660471,-99,45,0.068097,70,
3900,10270,2622.500000,0.512005,-99,45,0.049583,71,
3760,10310,2622.500000,0.488522,6,45,0.038944,114,
3780,10290,2622.500000,0.382087,6,44,0.032189,52,
3780,10310,2622.500000,0.463345,6,45,0.037739,67,
3800,10310,2622.500000,0.364945,-99,42,0.028264,67,
3820,10290,2622.500000,0.282786,-99,41,0.026833,42,
3840,10290,2622.500000,0.502831,-99,33,0.033914,335,
3820,10310,2622.500000,0.269311,-99,41,0.028067,57,
3840,10310,2622.500000,0.705121,-99,33,0.026784,55,
3860,10290,2622.500000,0.578625,-99,45,0.051890,170,
3880,10290,2622.500000,0.606712,-99,45,0.044075,152,
3860,10310,2622.500000,1.074144,-99,45,0.035452,167,
3880,10310,2622.500000,0.702632,-99,45,0.047910,119,
3900,10290,2622.500000,0.561801,-99,45,0.037261,108,
3900,10310,2622.500000,0.680667,-99,45,0.043579,173,
3920,10310,2622.500000,0.627772,-99,45,0.053916,111,
3760,10330,2622.500000,0.492540,6,45,0.034976,141,
3780,10330,2622.500000,0.464976,6,45,0.028410,121,
