xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
3440,10450,2772.500000,45,1,LIX,12,0.176141,2.600000,0.127065,OXBL,
3420,10470,2772.500000,38,3,OXI,22,0.318149,2.600000,0.239879,OXML,
3440,10470,2772.500000,42,0,NULL,10,0.209718,2.600000,0.149725,NULL,
3460,10450,2757.500000,23,3,OXI,22,0.322594,2.600000,0.245600,OXML,
3460,10470,2757.500000,15,3,OXI,22,0.338740,2.600000,0.229855,OXML,
3400,10490,2772.500000,48,0,NULL,10,0.400246,2.600000,0.313939,NULL,
3400,10510,2772.500000,44,0,NULL,10,0.517338,2.600000,0.419809,NULL,
3420,10490,2757.500000,76,0,NULL,10,0.680451,2.600000,0.551274,NULL,
3440,10490,2757.500000,36,3,OXI,22,0.385231,2.600000,0.281803,OXML,
3420,10510,2757.500000,44,0,NULL,10,0.533021,2.600000,0.454509,NULL,
3440,10510,2757.500000,47,3,OXI,22,0.384795,2.600000,0.289395,OXML,
3420,10490,2772.500000,34,3,OXI,22,0.381759,2.600000,0.288192,OXML,
3420,10510,2772.500000,41,3,OXI,23,0.457003,2.600000,0.381709,OXAL,
3460,10490,2757.500000,26,3,OXI,22,0.370266,2.600000,0.274876,OXML,
3460,10510,2757.500000,49,3,OXI,22,0.363373,2.600000,0.274535,OXML,
3400,10530,2757.500000,97,0,NULL,10,0.451566,2.600000,0.312195,NULL,
3400,10530,2772.500000,52,0,NULL,10,0.394226,2.600000,0.332963,NULL,
3400,10550,2772.500000,80,0,NULL,10,0.411528,2.600000,0.323493,NULL,
3420,10530,2757.500000,51,0,NULL,10,0.452828,2.600000,0.385151,NULL,
3440,10530,2757.500000,63,3,OXI,23,0.437998,2.600000,0.315275,OXAL,
3420,10550,2757.500000,84,0,NULL,10,0.591060,2.600000,0.509382,NULL,
3440,10550,2757.500000,112,0,NULL,10,0.264154,2.600000,0.206978,NULL,
3420,10530,2772.500000,47,3,OXI,22,0.361852,2.600000,0.311378,OXML,
3440,10530,2772.500000,34,0,NULL,10,0.281427,2.600000,0.201187,NULL,
3420,10550,2772.500000,49,0,NULL,10,0.417279,2.600000,0.341979,NULL,
3440,10550,2772.500000,33,0,NULL,10,0.362833,2.600000,0.282982,NULL,
3460,10530,2757.500000,66,1,LIX,22,0.330844,2.600000,0.248565,OXML,
3480,10530,2757.500000,139,3,OXI,22,0.317649,2.600000,0.246105,OXML,
3460,10550,2757.500000,120,1,LIX,22,0.222486,2.600000,0.150821,OXML,
3480,10550,2757.500000,133,3,OXI,22,0.240466,2.600000,0.167754,OXML,
3440,10570,2757.500000,90,0,NULL,10,0.468648,2.600000,0.389230,NULL,
3440,10590,2757.500000,125,0,NULL,10,0.534505,2.600000,0.452283,NULL,
3420,10570,2772.500000,88,0,NULL,10,0.389421,2.600000,0.308040,NULL,
3440,10570,2772.500000,49,3,OXI,23,0.428467,2.600000,0.347458,OXAL,
3420,10590,2772.500000,131,0,NULL,10,0.252811,2.600000,0.180574,NULL,
3440,10590,2772.500000,146,3,OXI,23,0.412516,2.600000,0.343550,OXAL,
3460,10570,2757.500000,143,3,OXI,23,0.476250,2.600000,0.391111,OXAL,
3480,10570,2757.500000,64,1,LIX,22,0.256992,2.600000,0.167948,OXML,
3460,10590,2757.500000,248,0,NULL,10,0.413285,2.600000,0.312578,NULL,
3480,10590,2757.500000,66,3,OXI,22,0.362299,2.600000,0.276442,OXML,
3460,10590,2772.500000,-99,0,NULL,10,0.431152,2.600000,0.354121,NULL,
3500,10590,2757.500000,48,3,OXI,23,0.421055,2.600000,0.357783,OXAL,
3440,10610,2757.500000,173,0,NULL,10,0.807875,2.600000,0.707521,NULL,
3420,10630,2757.500000,59,0,NULL,10,0.386363,2.600000,0.070147,NULL,
3440,10630,2757.500000,151,0,NULL,10,0.365268,2.600000,0.301246,NULL,
3420,10610,2772.500000,104,0,NULL,10,0.555230,2.600000,0.399885,NULL,
3440,10610,2772.500000,157,0,NULL,10,0.304937,2.600000,0.228375,NULL,
3440,10630,2772.500000,206,0,NULL,10,0.670327,2.600000,0.372062,NULL,
3460,10610,2757.500000,174,0,NULL,10,0.436288,2.600000,0.347421,NULL,
3480,10610,2757.500000,76,3,OXI,23,0.570108,2.600000,0.456989,OXAL,
3460,10630,2757.500000,162,0,NULL,10,0.662869,2.600000,0.512911,NULL,
3480,10630,2757.500000,91,3,OXI,23,0.523828,2.600000,0.430665,OXAL,
3460,10610,2772.500000,143,3,OXI,23,0.448318,2.600000,0.348843,OXAL,
3460,10630,2772.500000,234,3,OXI,22,0.370858,2.600000,0.300145,OXML,
3480,10630,2772.500000,183,0,NULL,10,0.423036,2.600000,0.358120,NULL,
3500,10610,2757.500000,91,3,OXI,22,0.379035,2.600000,0.283700,OXML,
3500,10630,2757.500000,53,3,OXI,23,0.401055,2.600000,0.339156,OXAL,
3520,10630,2757.500000,85,2,MIX,33,0.530178,2.600000,0.461306,MXAL,
3400,10650,2772.500000,28,0,NULL,10,0.124558,2.600000,0.052944,NULL,
3400,10670,2772.500000,39,0,NULL,10,0.108397,2.600000,0.044944,NULL,
3440,10650,2772.500000,111,0,NULL,10,0.318052,2.600000,0.138579,NULL,
3440,10670,2772.500000,55,0,NULL,10,0.373088,2.600000,0.095392,NULL,
3460,10650,2757.500000,138,0,NULL,10,0.394511,2.600000,0.151251,NULL,
3480,10650,2757.500000,259,0,NULL,10,0.497507,2.600000,0.402316,NULL,
3460,10670,2757.500000,143,0,NULL,10,0.282641,2.600000,0.036310,NULL,
3480,10670,2757.500000,220,0,NULL,10,0.632983,2.600000,0.405063,NULL,
3460,10650,2772.500000,144,3,OXI,23,0.406232,2.600000,0.237668,OXAL,
3480,10650,2772.500000,262,3,OXI,23,0.758384,2.600000,0.631415,OXAL,
3460,10670,2772.500000,95,0,NULL,10,0.389107,2.600000,0.109868,NULL,
3480,10670,2772.500000,160,3,OXI,23,0.414646,2.600000,0.282636,OXAL,
3500,10650,2757.500000,120,2,MIX,32,0.296548,2.600000,0.215344,MXML,
3520,10650,2757.500000,64,2,MIX,33,0.421455,2.600000,0.303913,MXAL,
3500,10670,2757.500000,159,2,MIX,23,0.420436,2.600000,0.315869,OXAL,
3520,10670,2757.500000,180,2,MIX,33,0.584274,2.600000,0.485606,MXAL,
3500,10670,2772.500000,380,0,NULL,10,0.742901,2.600000,0.619437,NULL,
3520,10670,2772.500000,447,0,NULL,10,0.534902,2.600000,0.435176,NULL,
3440,10690,2772.500000,66,0,NULL,10,0.271124,2.600000,0.090163,NULL,
3440,10710,2772.500000,33,0,NULL,10,0.166417,2.600000,0.104107,NULL,
3460,10690,2757.500000,173,0,NULL,10,0.259530,2.600000,0.068284,NULL,
3480,10690,2757.500000,202,0,NULL,10,0.357519,2.600000,0.138655,NULL,
3460,10710,2757.500000,131,0,NULL,10,0.221562,2.600000,0.140564,NULL,
3480,10710,2757.500000,251,0,NULL,10,0.304864,2.600000,0.194854,NULL,
3460,10690,2772.500000,90,0,NULL,10,0.469624,2.600000,0.239807,NULL,
3480,10690,2772.500000,219,1,LIX,23,0.568099,2.600000,0.416837,OXAL,
3460,10710,2772.500000,40,0,NULL,10,0.174808,2.600000,0.106753,NULL,
3480,10710,2772.500000,141,3,OXI,23,0.591407,2.600000,0.408283,OXAL,
3500,10690,2757.500000,220,3,OXI,22,0.377193,2.600000,0.305737,OXML,
3520,10690,2757.500000,227,3,OXI,23,0.589339,2.600000,0.526515,OXAL,
3500,10710,2757.500000,209,1,LIX,22,0.343919,2.600000,0.176550,OXML,
3520,10710,2757.500000,309,3,OXI,23,0.421147,2.600000,0.263316,OXAL,
3500,10690,2772.500000,270,3,OXI,23,0.459401,2.600000,0.371201,OXAL,
3520,10690,2772.500000,373,3,OXI,23,0.621328,2.600000,0.533093,OXAL,
3500,10710,2772.500000,171,3,OXI,22,0.375832,2.600000,0.253390,OXML,
3520,10710,2772.500000,279,3,OXI,23,0.474116,2.600000,0.409467,OXAL,
3540,10710,2757.500000,115,0,NULL,10,0.358341,2.600000,0.269626,NULL,
3440,10730,2757.500000,41,0,NULL,10,0.168848,2.600000,0.088984,NULL,
3440,10730,2772.500000,40,0,NULL,10,0.179874,2.600000,0.108870,NULL,
3420,10750,2772.500000,73,0,NULL,10,0.270723,2.600000,0.124864,NULL,
3440,10750,2772.500000,58,0,NULL,10,0.233193,2.600000,0.160067,NULL,
3480,10730,2757.500000,122,0,NULL,10,0.331707,2.600000,0.188407,NULL,
3480,10750,2757.500000,128,0,NULL,10,0.688614,2.600000,0.591332,NULL,
3460,10730,2772.500000,37,0,NULL,10,0.283215,2.600000,0.202383,NULL,
3480,10730,2772.500000,72,3,OXI,23,0.660161,2.600000,0.564301,OXAL,
3460,10750,2772.500000,51,0,NULL,10,0.286646,2.600000,0.207319,NULL,
3480,10750,2772.500000,112,3,OXI,23,0.878425,2.600000,0.750344,OXAL,
3500,10730,2757.500000,132,1,LIX,12,0.183381,2.600000,0.084972,OXBL,
3520,10730,2757.500000,210,1,LIX,22,0.309749,2.600000,0.223473,OXML,
3520,10750,2757.500000,123,1,LIX,22,0.256368,2.600000,0.125781,OXML,
3500,10730,2772.500000,101,3,OXI,23,0.608339,2.600000,0.453478,OXAL,
3520,10730,2772.500000,111,3,OXI,22,0.340900,2.600000,0.240303,OXML,
3500,10750,2772.500000,119,3,OXI,23,1.123418,2.600000,0.924873,OXAL,
3520,10750,2772.500000,91,3,OXI,23,0.697772,2.600000,0.542963,OXAL,
3540,10730,2757.500000,105,0,NULL,10,0.329766,2.600000,0.250420,NULL,
3540,10750,2757.500000,123,0,NULL,10,0.387134,2.600000,0.164315,NULL,
3480,10770,2757.500000,166,0,NULL,10,0.888178,2.600000,0.791620,NULL,
3480,10790,2757.500000,105,0,NULL,10,0.338867,2.600000,0.277748,NULL,
3460,10770,2772.500000,61,0,NULL,10,0.260606,2.600000,0.178948,NULL,
3480,10770,2772.500000,97,3,OXI,22,0.398910,2.600000,0.274127,OXML,
3460,10790,2772.500000,105,0,NULL,10,0.569803,2.600000,0.292163,NULL,
3480,10790,2772.500000,111,3,OXI,22,0.305974,2.600000,0.216427,OXML,
3500,10770,2757.500000,70,0,NULL,10,0.382869,2.600000,0.333754,NULL,
3520,10770,2757.500000,71,2,MIX,32,0.320331,2.600000,0.164303,MXML,
3500,10790,2757.500000,127,0,NULL,10,0.338324,2.600000,0.301123,NULL,
3520,10790,2757.500000,105,0,NULL,10,0.560396,2.600000,0.459650,NULL,
3500,10770,2772.500000,207,3,OXI,23,0.591886,2.600000,0.498095,OXAL,
3520,10770,2772.500000,177,3,OXI,22,0.367083,2.600000,0.292395,OXML,
3500,10790,2772.500000,154,3,OXI,22,0.380080,2.600000,0.300666,OXML,
3520,10790,2772.500000,291,3,OXI,22,0.363026,2.600000,0.312050,OXML,
3540,10770,2757.500000,139,0,NULL,10,0.284980,2.600000,0.150653,NULL,
3540,10790,2757.500000,108,1,LIX,22,0.344492,2.600000,0.235799,OXML,
3460,10810,2757.500000,80,0,NULL,10,0.254452,2.600000,0.138330,NULL,
3480,10810,2757.500000,111,0,NULL,10,0.405698,2.600000,0.340624,NULL,
3460,10830,2757.500000,77,0,NULL,10,0.330120,2.600000,0.182699,NULL,
3480,10830,2757.500000,106,0,NULL,10,0.199025,2.600000,0.095355,NULL,
3460,10810,2772.500000,98,0,NULL,10,0.383144,2.600000,0.211379,NULL,
3480,10810,2772.500000,147,0,NULL,10,0.521050,2.600000,0.397953,NULL,
3480,10830,2772.500000,175,0,NULL,10,0.401909,2.600000,0.241505,NULL,
3500,10810,2757.500000,117,0,NULL,10,0.373541,2.600000,0.353069,NULL,
3520,10810,2757.500000,71,0,NULL,10,0.464053,2.600000,0.412676,NULL,
3500,10830,2757.500000,71,0,NULL,10,0.299778,2.600000,0.248279,NULL,
3520,10830,2757.500000,65,0,NULL,10,0.306005,2.600000,0.282922,NULL,
3500,10810,2772.500000,160,3,OXI,23,0.439710,2.600000,0.359599,OXAL,
3520,10810,2772.500000,195,3,OXI,22,0.276265,2.600000,0.206972,OXML,
3500,10830,2772.500000,142,3,OXI,22,0.334041,2.600000,0.237078,OXML,
3520,10830,2772.500000,150,3,OXI,23,0.445656,2.600000,0.384304,OXAL,
3540,10810,2757.500000,53,0,NULL,10,0.141858,2.600000,0.122217,NULL,
3540,10830,2757.500000,37,0,NULL,10,0.202854,2.600000,0.187831,NULL,
3480,10850,2772.500000,140,0,NULL,10,0.311041,2.600000,0.222593,NULL,
3480,10870,2772.500000,196,0,NULL,10,0.336908,2.600000,0.257340,NULL,
3500,10850,2757.500000,98,0,NULL,10,0.184269,2.600000,0.073684,NULL,
3520,10850,2757.500000,124,0,NULL,10,0.286825,2.600000,0.192580,NULL,
3500,10870,2757.500000,80,0,NULL,10,0.283457,2.600000,0.127427,NULL,
3520,10870,2757.500000,82,0,NULL,10,0.301285,2.600000,0.205043,NULL,
3500,10850,2772.500000,129,3,OXI,22,0.353999,2.600000,0.271820,OXML,
3520,10850,2772.500000,153,3,OXI,23,0.610103,2.600000,0.549345,OXAL,
3500,10870,2772.500000,105,3,OXI,22,0.376522,2.600000,0.280190,OXML,
3520,10870,2772.500000,62,3,OXI,22,0.278754,2.600000,0.225272,OXML,
3540,10850,2757.500000,146,0,NULL,10,0.265011,2.600000,0.200330,NULL,
3540,10870,2757.500000,177,0,NULL,10,0.394730,2.600000,0.343099,NULL,
3560,10870,2757.500000,14,0,NULL,10,0.243740,2.600000,0.210056,NULL,
3540,10850,2772.500000,117,3,OXI,23,0.615427,2.600000,0.554459,OXAL,
3540,10870,2772.500000,58,3,OXI,23,0.518717,2.600000,0.453469,OXAL,
3480,10910,2757.500000,59,0,NULL,10,0.172077,2.600000,0.104514,NULL,
3460,10890,2772.500000,232,0,NULL,10,0.865997,2.600000,0.549076,NULL,
3480,10890,2772.500000,164,0,NULL,10,0.308202,2.600000,0.247019,NULL,
3480,10910,2772.500000,157,0,NULL,10,0.127843,2.600000,0.085787,NULL,
3500,10890,2757.500000,80,0,NULL,10,0.291808,2.600000,0.180783,NULL,
3520,10890,2757.500000,54,0,NULL,10,0.228180,2.600000,0.156109,NULL,
3520,10910,2757.500000,58,0,NULL,10,0.174395,2.600000,0.119978,NULL,
3500,10890,2772.500000,80,0,NULL,10,0.498127,2.600000,0.356946,NULL,
3520,10890,2772.500000,69,3,OXI,22,0.243065,2.600000,0.181950,OXML,
3500,10910,2772.500000,85,0,NULL,10,0.282251,2.600000,0.186782,NULL,
3520,10910,2772.500000,73,1,LIX,22,0.208351,2.600000,0.138171,OXML,
3540,10890,2757.500000,129,0,NULL,10,0.432503,2.600000,0.381997,NULL,
3560,10890,2757.500000,60,0,NULL,10,0.320494,2.600000,0.278057,NULL,
3540,10910,2757.500000,123,0,NULL,10,0.330663,2.600000,0.278859,NULL,
3560,10910,2757.500000,85,0,NULL,10,0.305867,2.600000,0.247416,NULL,
3540,10890,2772.500000,70,3,OXI,22,0.315598,2.600000,0.272248,OXML,
3540,10910,2772.500000,80,1,LIX,22,0.367908,2.600000,0.322806,OXML,
3500,10950,2757.500000,66,0,NULL,10,0.093442,2.600000,0.061671,NULL,
3500,10930,2772.500000,85,0,NULL,10,0.114951,2.600000,0.073652,NULL,
3520,10930,2772.500000,74,0,NULL,10,0.187925,2.600000,0.128067,NULL,
3520,10950,2772.500000,69,0,NULL,10,0.168425,2.600000,0.124989,NULL,
3540,10930,2757.500000,132,0,NULL,10,0.983981,2.600000,0.368599,NULL,
3560,10930,2757.500000,95,0,NULL,10,0.336332,2.600000,0.268353,NULL,
3540,10950,2757.500000,142,0,NULL,10,1.143295,2.600000,0.780342,NULL,
3560,10950,2757.500000,102,0,NULL,10,0.214431,2.600000,0.149371,NULL,
3540,10930,2772.500000,62,1,LIX,12,0.160055,2.600000,0.112903,OXBL,
3540,10950,2772.500000,71,0,NULL,10,0.201786,2.600000,0.156487,NULL,
3560,10950,2772.500000,134,3,OXI,22,0.272554,2.600000,0.216753,OXML,
3580,10950,2757.500000,145,0,NULL,10,0.485466,2.600000,0.437918,NULL,
3520,10970,2772.500000,36,0,NULL,10,0.147728,2.600000,0.105986,NULL,
3560,10970,2757.500000,101,0,NULL,10,0.217087,2.600000,0.166022,NULL,
3540,10970,2772.500000,63,0,NULL,10,0.195934,2.600000,0.144968,NULL,
3560,10970,2772.500000,84,0,NULL,10,0.299855,2.600000,0.231257,NULL,
3580,10970,2757.500000,99,0,NULL,10,0.513245,2.600000,0.385239,NULL,
3580,10990,2757.500000,73,0,NULL,10,0.505520,2.600000,0.349278,NULL,
3600,11010,2757.500000,84,0,NULL,10,0.305235,2.600000,0.197151,NULL,
3600,11030,2757.500000,207,0,NULL,10,0.388177,2.600000,0.192338,NULL,
4220,11010,2757.500000,115,-99,NULL,23,1.116546,2.600000,1.026318,OXAL,
3580,11050,2757.500000,69,0,NULL,10,0.540864,2.600000,0.127215,NULL,
3600,11050,2757.500000,185,0,NULL,10,0.393844,2.600000,0.225100,NULL,
3600,11070,2757.500000,143,0,NULL,10,0.303148,2.600000,0.193283,NULL,
3560,11110,2757.500000,103,0,NULL,10,0.220196,2.600000,0.178930,NULL,
3600,11090,2757.500000,85,0,NULL,10,0.191108,2.600000,0.138150,NULL,
3600,11110,2757.500000,90,0,NULL,10,0.231836,2.600000,0.171942,NULL,
4200,11090,2757.500000,194,0,NULL,10,1.058823,2.600000,0.062977,NULL,
3620,11150,2757.500000,250,0,NULL,10,0.437971,2.600000,0.310676,NULL,
4180,11130,2772.500000,71,-99,NULL,23,0.568638,2.600000,0.351609,OXAL,
4200,11130,2772.500000,110,-99,NULL,23,0.514864,2.600000,0.320806,OXAL,
4180,11150,2772.500000,92,-99,NULL,23,0.523905,2.600000,0.431792,OXAL,
4200,11150,2772.500000,61,-99,NULL,23,0.538163,2.600000,0.312017,OXAL,
4120,11190,2757.500000,61,0,NULL,10,0.339737,2.600000,0.230315,NULL,
4160,11170,2772.500000,139,-99,NULL,23,0.537172,2.600000,0.459588,OXAL,
4160,11190,2772.500000,146,-99,NULL,23,0.893212,2.600000,0.808515,OXAL,
4180,11170,2772.500000,73,-99,NULL,22,0.331707,2.600000,0.268135,OXML,
4180,11190,2772.500000,65,-99,NULL,23,0.436975,2.600000,0.357809,OXAL,
4100,11230,2757.500000,155,0,NULL,10,0.392832,2.600000,0.334628,NULL,
4140,11210,2772.500000,84,-99,NULL,23,0.429224,2.600000,0.327183,OXAL,
4160,11210,2772.500000,71,-99,NULL,23,0.419914,2.600000,0.287029,OXAL,
4140,11230,2772.500000,80,-99,NULL,22,0.345937,2.600000,0.282818,OXML,
4160,11230,2772.500000,85,-99,NULL,23,0.402824,2.600000,0.332998,OXAL,
4180,11210,2772.500000,84,-99,NULL,23,0.680465,2.600000,0.543713,OXAL,
3600,11250,2757.500000,96,0,NULL,10,0.390923,2.600000,0.327892,NULL,
4120,11270,2772.500000,139,-99,NULL,23,0.745968,2.600000,0.642799,OXAL,
4140,11250,2772.500000,163,-99,NULL,23,0.515912,2.600000,0.437037,OXAL,
4160,11250,2772.500000,75,-99,NULL,23,0.489397,2.600000,0.367018,OXAL,
4140,11270,2772.500000,102,-99,NULL,23,0.581141,2.600000,0.507818,OXAL,
4160,11270,2772.500000,78,-99,NULL,22,0.260954,2.600000,0.206674,OXML,
3640,11310,2757.500000,206,0,NULL,10,0.330795,2.600000,0.252977,NULL,
3660,11310,2757.500000,271,0,NULL,10,0.299679,2.600000,0.249302,NULL,
4120,11290,2772.500000,145,-99,NULL,23,0.624160,2.600000,0.551280,OXAL,
4140,11290,2772.500000,139,-99,NULL,23,0.845222,2.600000,0.776751,OXAL,
4160,11290,2772.500000,63,3,OXI,22,0.313694,2.600000,0.249700,OXML,
4160,11310,2772.500000,31,3,OXI,22,0.345442,2.600000,0.184638,OXML,
3660,11330,2757.500000,139,0,NULL,10,0.715585,2.600000,0.647618,NULL,
3660,11350,2757.500000,156,0,NULL,10,0.498858,2.600000,0.443514,NULL,
3700,11350,2757.500000,40,0,NULL,10,0.191133,2.600000,0.120280,NULL,
4160,11330,2772.500000,39,3,OXI,23,0.558734,2.600000,0.440930,OXAL,
4140,11350,2772.500000,93,3,OXI,23,0.536355,2.600000,0.435763,OXAL,
4160,11350,2772.500000,57,3,OXI,23,0.459996,2.600000,0.347453,OXAL,
3680,11370,2757.500000,166,0,NULL,10,0.221045,2.600000,0.174016,NULL,
3680,11390,2757.500000,230,0,NULL,10,0.584047,2.600000,0.504407,NULL,
3700,11370,2757.500000,59,0,NULL,10,0.395498,2.600000,0.307456,NULL,
3720,11370,2757.500000,62,0,NULL,10,0.572145,2.600000,0.437744,NULL,
3720,11390,2757.500000,194,0,NULL,10,1.760378,2.600000,0.888647,NULL,
3740,11370,2757.500000,62,3,OXI,22,0.301925,2.600000,0.221552,OXML,
3740,11390,2757.500000,127,8,SSF,33,0.545223,2.600000,0.376937,MXAL,
3760,11390,2757.500000,122,3,OXI,23,0.471969,2.600000,0.299912,OXAL,
4040,11390,2757.500000,140,2,MIX,23,0.495653,2.600000,0.429593,OXAL,
4060,11370,2757.500000,157,-99,NULL,23,0.501849,2.600000,0.420890,OXAL,
4060,11390,2757.500000,122,2,MIX,32,0.371948,2.600000,0.300029,MXML,
4080,11390,2757.500000,148,2,MIX,23,0.422623,2.600000,0.348912,OXAL,
4080,11390,2772.500000,130,-99,NULL,22,0.228996,2.600000,0.180003,OXML,
4100,11390,2757.500000,146,3,OXI,23,0.515859,2.600000,0.410409,OXAL,
4120,11390,2757.500000,146,0,NULL,10,0.385676,2.600000,0.292205,NULL,
4100,11370,2772.500000,147,-99,NULL,23,0.566916,2.600000,0.512999,OXAL,
4120,11370,2772.500000,163,-99,NULL,23,0.857520,2.600000,0.776181,OXAL,
4100,11390,2772.500000,164,-99,NULL,23,0.407987,2.600000,0.331617,OXAL,
4120,11390,2772.500000,126,3,OXI,23,0.521628,2.600000,0.457416,OXAL,
4160,11370,2757.500000,230,3,OXI,23,0.454946,2.600000,0.298019,OXAL,
4140,11390,2757.500000,263,0,NULL,10,0.597067,2.600000,0.503515,NULL,
4160,11390,2757.500000,212,2,MIX,33,0.728121,2.600000,0.250322,MXAL,
4140,11370,2772.500000,89,3,OXI,23,0.573821,2.600000,0.463556,OXAL,
4160,11370,2772.500000,67,3,OXI,23,0.406253,2.600000,0.311071,OXAL,
4140,11390,2772.500000,85,3,OXI,23,0.422018,2.600000,0.326358,OXAL,
4160,11390,2772.500000,111,3,OXI,23,0.419858,2.600000,0.335961,OXAL,
4180,11370,2772.500000,49,3,OXI,22,0.399180,2.600000,0.333832,OXML,
4180,11390,2772.500000,78,3,OXI,22,0.287011,2.600000,0.221451,OXML,
3700,11410,2757.500000,106,0,NULL,10,1.051404,2.600000,0.936785,NULL,
3720,11410,2757.500000,148,0,NULL,10,1.521450,2.600000,1.007132,NULL,
3720,11430,2757.500000,163,0,NULL,10,0.998237,2.600000,0.868911,NULL,
3740,11410,2757.500000,121,0,NULL,10,0.728361,2.600000,0.549348,NULL,
3760,11410,2757.500000,105,3,OXI,23,0.410742,2.600000,0.283918,OXAL,
3740,11430,2757.500000,228,0,NULL,10,0.682748,2.600000,0.572239,NULL,
3760,11430,2757.500000,104,3,OXI,23,0.690529,2.600000,0.597309,OXAL,
3800,11410,2757.500000,85,-99,NULL,23,0.732098,2.600000,0.522241,OXAL,
3780,11430,2757.500000,46,3,OXI,23,0.686557,2.600000,0.574297,OXAL,
3800,11430,2757.500000,47,3,OXI,23,0.678143,2.600000,0.539119,OXAL,
3820,11410,2757.500000,166,-99,NULL,23,1.141999,2.600000,0.974697,OXAL,
3820,11430,2757.500000,70,3,OXI,23,1.363970,2.600000,1.113788,OXAL,
3840,11430,2757.500000,42,3,OXI,23,0.937670,2.600000,0.797566,OXAL,
3860,11430,2757.500000,77,3,OXI,23,0.573660,2.600000,0.522020,OXAL,
3880,11430,2757.500000,87,-99,NULL,23,0.624625,2.600000,0.551843,OXAL,
3900,11430,2757.500000,97,-99,NULL,23,0.557439,2.600000,0.494608,OXAL,
3920,11430,2757.500000,89,-99,NULL,23,0.423957,2.600000,0.357071,OXAL,
4000,11430,2757.500000,52,1,LIX,22,0.241514,2.600000,0.117128,OXML,
4020,11410,2757.500000,52,-99,NULL,22,0.332263,2.600000,0.284303,OXML,
4040,11410,2757.500000,133,3,OXI,22,0.369735,2.600000,0.254083,OXML,
4020,11430,2757.500000,50,3,OXI,22,0.212197,2.600000,0.111536,OXML,
4040,11430,2757.500000,93,3,OXI,22,0.204917,2.600000,0.120802,OXML,
4040,11430,2772.500000,48,-99,NULL,22,0.284035,2.600000,0.227758,OXML,
4060,11410,2757.500000,109,2,MIX,32,0.332889,2.600000,0.137339,MXML,
4080,11410,2757.500000,150,2,MIX,32,0.360704,2.600000,0.165288,MXML,
4060,11430,2757.500000,123,3,OXI,22,0.397807,2.600000,0.122063,OXML,
4080,11430,2757.500000,160,8,SSF,43,0.624680,2.600000,0.095868,SASOL,
4060,11410,2772.500000,111,-99,NULL,23,0.508071,2.600000,0.460531,OXAL,
4080,11410,2772.500000,164,-99,NULL,22,0.231692,2.600000,0.186194,OXML,
4060,11430,2772.500000,100,-99,NULL,12,0.172371,2.600000,0.131593,OXBL,
4080,11430,2772.500000,208,-99,NULL,23,0.442786,2.600000,0.197501,OXAL,
4100,11410,2757.500000,172,2,MIX,23,0.814280,2.600000,0.459491,OXAL,
4120,11410,2757.500000,240,3,OXI,23,0.649794,2.600000,0.347689,OXAL,
4100,11430,2757.500000,212,8,SSF,43,0.690478,2.600000,0.219592,SASOL,
4120,11430,2757.500000,195,100,NULL,43,0.784800,2.600000,0.163596,SASOL,
4100,11410,2772.500000,159,-99,NULL,22,0.297834,2.600000,0.247150,OXML,
4120,11410,2772.500000,209,3,OXI,23,0.438120,2.600000,0.366746,OXAL,
4100,11430,2772.500000,153,-99,NULL,22,0.324590,2.600000,0.128582,OXML,
4120,11430,2772.500000,240,2,MIX,33,0.587736,2.600000,0.447051,MXAL,
4140,11410,2757.500000,204,2,MIX,33,0.543316,2.600000,0.329205,MXAL,
4160,11410,2757.500000,120,2,MIX,33,0.603224,2.600000,0.262889,MXAL,
4140,11430,2757.500000,192,2,MIX,33,0.765092,2.600000,0.280130,MXAL,
4160,11430,2757.500000,141,2,MIX,33,0.694007,2.600000,0.254595,MXAL,
4140,11410,2772.500000,110,3,OXI,23,0.471428,2.600000,0.388278,OXAL,
4160,11410,2772.500000,113,2,MIX,23,0.468177,2.600000,0.383618,OXAL,
4140,11430,2772.500000,275,1,LIX,23,0.616225,2.600000,0.441782,OXAL,
4160,11430,2772.500000,111,1,LIX,22,0.288652,2.600000,0.211326,OXML,
4180,11430,2757.500000,51,100,NULL,45,0.867311,2.600000,0.038953,SCHAL,
4180,11410,2772.500000,58,2,MIX,32,0.395889,2.600000,0.270052,MXML,
4180,11430,2772.500000,56,2,MIX,33,0.420965,2.600000,0.183014,MXAL,
4200,11430,2772.500000,65,1,LIX,45,0.526161,2.600000,0.058226,SCHAL,
3720,11450,2757.500000,72,0,NULL,10,0.575498,2.600000,0.490947,NULL,
3740,11450,2757.500000,126,0,NULL,10,0.677243,2.600000,0.580882,NULL,
3760,11450,2757.500000,56,0,NULL,10,0.553042,2.600000,0.452526,NULL,
3740,11470,2757.500000,64,0,NULL,10,0.247439,2.600000,0.179124,NULL,
3760,11470,2757.500000,138,0,NULL,10,0.349266,2.600000,0.269093,NULL,
