xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
4140,9490,2622.5,0.00724,7,SSD,45,0.555017,2.6,0.028952,SCHAL
4140,9510,2622.5,0.006538,7,SSD,45,0.480103,2.6,0.030864,SCHAL
3920,9530,2607.5,0.011487,-99,NULL,42,0.863265,2.6,0.074392,SAARC
3900,9530,2622.5,0.01776,-99,NULL,43,0.42219,2.6,0.059129,SASOL
3920,9530,2622.5,0.004666,-99,NULL,42,0.972314,2.6,0.058148,SAARC
3900,9550,2622.5,0.006785,-99,NULL,41,0.287442,2.6,0.043327,SBL
3920,9550,2622.5,0.007132,-99,NULL,42,0.609872,2.6,0.042893,SAARC
3940,9530,2607.5,0.032858,-99,NULL,42,1.18394,2.6,0.107442,SAARC
3960,9530,2607.5,0.014822,-99,NULL,45,1.237632,2.6,0.107332,SCHAL
3960,9550,2607.5,0.017771,-99,NULL,45,1.460005,2.6,0.105106,SCHAL
3940,9530,2622.5,0.026312,-99,NULL,45,1.241522,2.6,0.081263,SCHAL
3960,9530,2622.5,0.019911,-99,NULL,45,1.403935,2.6,0.110936,SCHAL
3940,9550,2622.5,0.040041,-99,NULL,45,0.811088,2.6,0.05633,SCHAL
3960,9550,2622.5,0.030915,-99,NULL,45,1.075446,2.6,0.070662,SCHAL
3980,9530,2607.5,0.019343,-99,NULL,45,1.413032,2.6,0.104472,SCHAL
4000,9530,2607.5,0.019664,-99,NULL,45,0.994107,2.6,0.068273,SCHAL
3980,9550,2607.5,0.020727,-99,NULL,45,1.237076,2.6,0.100569,SCHAL
4000,9550,2607.5,0.018936,-99,NULL,45,1.200126,2.6,0.100966,SCHAL
3980,9530,2622.5,0.011159,-99,NULL,45,1.133909,2.6,0.086731,SCHAL
4000,9530,2622.5,0.015643,-99,NULL,45,1.152758,2.6,0.06324,SCHAL
3980,9550,2622.5,0.014836,-99,NULL,45,1.19456,2.6,0.074621,SCHAL
4000,9550,2622.5,0.011456,-99,NULL,45,0.978714,2.6,0.067308,SCHAL
4020,9530,2607.5,0.024005,-99,NULL,45,0.76325,2.6,0.0605,SCHAL
4040,9530,2607.5,0.040509,-99,NULL,45,1.28734,2.6,0.091449,SCHAL
4020,9550,2607.5,0.014515,-99,NULL,45,1.069168,2.6,0.076209,SCHAL
4040,9550,2607.5,0.02662,-99,NULL,45,1.192588,2.6,0.093982,SCHAL
4020,9530,2622.5,0.038917,-99,NULL,45,0.8808,2.6,0.052351,SCHAL
4040,9530,2622.5,0.053453,-99,NULL,45,1.89643,2.6,0.114298,SCHAL
4020,9550,2622.5,0.02696,-99,NULL,45,0.880979,2.6,0.050982,SCHAL
4040,9550,2622.5,0.113133,-99,NULL,45,1.298119,2.6,0.092507,SCHAL
4060,9530,2607.5,0.037996,2,MIX,33,0.934757,2.6,0.10858,MXAL
4080,9530,2607.5,0.005299,2,MIX,33,0.724035,2.6,0.249402,MXAL
4060,9550,2607.5,0.011315,-99,NULL,45,1.110319,2.6,0.091822,SCHAL
4080,9550,2607.5,0.006645,2,MIX,32,0.343123,2.6,0.021204,MXML
4060,9530,2622.5,0.020777,-99,NULL,45,1.117404,2.6,0.101535,SCHAL
4080,9530,2622.5,0.007903,-99,NULL,45,0.478798,2.6,0.040118,SCHAL
4060,9550,2622.5,0.016864,-99,NULL,42,1.033014,2.6,0.079885,SAARC
4080,9550,2622.5,0.005108,-99,NULL,45,0.482665,2.6,0.034829,SCHAL
4100,9530,2622.5,0.00891,2,MIX,33,0.807458,2.6,0.221474,MXAL
4120,9530,2622.5,0.017933,2,MIX,33,1.221696,2.6,0.262273,MXAL
4100,9550,2622.5,0.013855,2,MIX,45,0.733876,2.6,0.067742,SCHAL
3900,9570,2622.5,0.006002,-99,NULL,44,0.337268,2.6,0.027698,SCHBL
3920,9570,2622.5,0.013128,-99,NULL,45,1.086948,2.6,0.067707,SCHAL
3900,9590,2622.5,0.006521,-99,NULL,45,0.55911,2.6,0.032771,SCHAL
3920,9590,2622.5,0.010807,-99,NULL,45,0.50176,2.6,0.034657,SCHAL
3960,9570,2607.5,0.024162,0,NULL,10,1.017324,2.6,0.079125,NULL
3960,9590,2607.5,0.035232,0,NULL,10,0.983769,2.6,0.07249,NULL
3940,9570,2622.5,0.02529,-99,NULL,45,1.16528,2.6,0.059081,SCHAL
3960,9570,2622.5,0.03191,-99,NULL,45,1.077507,2.6,0.071738,SCHAL
3940,9590,2622.5,0.011424,-99,NULL,45,0.789591,2.6,0.04985,SCHAL
3960,9590,2622.5,0.018295,-99,NULL,45,1.047275,2.6,0.082189,SCHAL
3980,9570,2607.5,0.009982,-99,NULL,45,0.917258,2.6,0.08381,SCHAL
4000,9570,2607.5,0.01549,-99,NULL,45,0.980258,2.6,0.092361,SCHAL
3980,9590,2607.5,0.011144,-99,NULL,45,0.70566,2.6,0.060281,SCHAL
4000,9590,2607.5,0.009594,-99,NULL,45,0.767766,2.6,0.074867,SCHAL
3980,9570,2622.5,0.013473,-99,NULL,45,0.891497,2.6,0.070674,SCHAL
4000,9570,2622.5,0.011506,-99,NULL,45,0.793908,2.6,0.057617,SCHAL
3980,9590,2622.5,0.0251,-99,NULL,45,0.748604,2.6,0.055064,SCHAL
4000,9590,2622.5,0.033051,-99,NULL,45,0.72378,2.6,0.054224,SCHAL
4020,9570,2607.5,0.086326,-99,NULL,45,1.425414,2.6,0.088007,SCHAL
4040,9570,2607.5,0.024842,-99,NULL,45,0.844318,2.6,0.065928,SCHAL
4020,9590,2607.5,0.031189,-99,NULL,45,1.569391,2.6,0.101232,SCHAL
4040,9590,2607.5,0.006423,-99,NULL,45,0.482535,2.6,0.033627,SCHAL
4020,9570,2622.5,0.029402,-99,NULL,45,1.121825,2.6,0.072404,SCHAL
4040,9570,2622.5,0.06024,-99,NULL,45,0.810169,2.6,0.060317,SCHAL
4020,9590,2622.5,0.023734,-99,NULL,45,1.446316,2.6,0.07913,SCHAL
4040,9590,2622.5,0.040233,-99,NULL,45,0.946252,2.6,0.053918,SCHAL
4060,9570,2607.5,0.011043,-99,NULL,45,0.732818,2.6,0.05727,SCHAL
4080,9570,2607.5,0.001382,-99,NULL,33,0.442172,2.6,0.032251,MXAL
4060,9590,2607.5,0.011211,-99,NULL,33,0.592217,2.6,0.048371,MXAL
4080,9590,2607.5,0.003813,-99,NULL,33,0.599182,2.6,0.062244,MXAL
4060,9570,2622.5,0.014276,-99,NULL,42,1.131023,2.6,0.071588,SAARC
4080,9570,2622.5,0.005391,-99,NULL,45,0.989887,2.6,0.073375,SCHAL
4060,9590,2622.5,0.029002,-99,NULL,45,0.804091,2.6,0.075642,SCHAL
4080,9590,2622.5,0.009465,-99,NULL,33,0.865852,2.6,0.058281,MXAL
4100,9590,2607.5,0.037369,-99,NULL,45,1.358758,2.6,0.084479,SCHAL
4100,9570,2622.5,0.025977,-99,NULL,45,0.498419,2.6,0.043867,SCHAL
4100,9590,2622.5,0.032802,-99,NULL,45,0.480038,2.6,0.036121,SCHAL
3880,9610,2622.5,0.002675,-99,NULL,41,0.290282,2.6,0.019949,SBL
3880,9630,2622.5,0.002646,-99,NULL,41,0.296561,2.6,0.01712,SBL
3900,9610,2622.5,0.009915,-99,NULL,45,0.545544,2.6,0.037826,SCHAL
3920,9610,2622.5,0.004911,-99,NULL,45,0.559122,2.6,0.043227,SCHAL
3900,9630,2622.5,0.004617,-99,NULL,44,0.441802,2.6,0.031127,SCHBL
3920,9630,2622.5,0.004024,-99,NULL,45,0.627163,2.6,0.041705,SCHAL
3960,9610,2607.5,0.038741,0,NULL,10,0.85816,2.6,0.058423,NULL
3960,9630,2607.5,0.033635,0,NULL,10,0.728683,2.6,0.052833,NULL
3940,9610,2622.5,0.013555,-99,NULL,44,0.349343,2.6,0.032065,SCHBL
3960,9610,2622.5,0.031501,-99,NULL,45,0.867927,2.6,0.059428,SCHAL
3940,9630,2622.5,0.006069,-99,NULL,45,0.617903,2.6,0.03756,SCHAL
3960,9630,2622.5,0.011795,-99,NULL,45,0.81714,2.6,0.052884,SCHAL
3980,9610,2607.5,0.011524,-99,NULL,45,0.66832,2.6,0.05712,SCHAL
4000,9610,2607.5,0.011555,-99,NULL,45,0.655617,2.6,0.062059,SCHAL
3980,9630,2607.5,0.010638,-99,NULL,45,0.525618,2.6,0.038729,SCHAL
4000,9630,2607.5,0.020004,-99,NULL,45,0.503577,2.6,0.04407,SCHAL
3980,9610,2622.5,0.013904,-99,NULL,45,0.629875,2.6,0.045492,SCHAL
4000,9610,2622.5,0.018587,-99,NULL,45,0.536096,2.6,0.039449,SCHAL
3980,9630,2622.5,0.027961,-99,NULL,42,0.644579,2.6,0.049413,SAARC
4000,9630,2622.5,0.019617,-99,NULL,45,0.509901,2.6,0.038383,SCHAL
4020,9610,2607.5,0.038798,-99,NULL,45,1.043277,2.6,0.078724,SCHAL
4040,9610,2607.5,0.008122,-99,NULL,45,0.708226,2.6,0.050404,SCHAL
4020,9630,2607.5,0.062155,-99,NULL,45,1.017179,2.6,0.082754,SCHAL
4040,9630,2607.5,0.007813,-99,NULL,45,0.787666,2.6,0.064894,SCHAL
4020,9610,2622.5,0.063416,-99,NULL,45,1.009281,2.6,0.077689,SCHAL
4040,9610,2622.5,0.020861,-99,NULL,45,0.797178,2.6,0.054129,SCHAL
4020,9630,2622.5,0.023828,-99,NULL,45,0.874319,2.6,0.061348,SCHAL
4040,9630,2622.5,0.006746,-99,NULL,45,0.699668,2.6,0.050086,SCHAL
4060,9610,2607.5,0.013483,-99,NULL,45,0.4988,2.6,0.032586,SCHAL
4080,9610,2607.5,0.002838,-99,NULL,44,0.349361,2.6,0.020884,SCHBL
4060,9630,2607.5,0.033187,-99,NULL,45,0.570546,2.6,0.04653,SCHAL
4080,9630,2607.5,0.002466,-99,NULL,44,0.445474,2.6,0.030896,SCHBL
4060,9610,2622.5,0.017558,-99,NULL,45,0.534257,2.6,0.035413,SCHAL
4080,9610,2622.5,0.015649,-99,NULL,33,0.934645,2.6,0.058952,MXAL
4060,9630,2622.5,0.024026,-99,NULL,45,0.641463,2.6,0.043798,SCHAL
4080,9630,2622.5,0.005948,-99,NULL,44,0.448987,2.6,0.032005,SCHBL
4100,9610,2607.5,0.042971,-99,NULL,45,0.860821,2.6,0.065255,SCHAL
4100,9610,2622.5,0.014879,-99,NULL,45,0.672834,2.6,0.051885,SCHAL
4100,9630,2622.5,0.016934,-99,NULL,43,0.829276,2.6,0.102228,SASOL
3900,9650,2622.5,0.007873,-99,NULL,44,0.356786,2.6,0.026187,SCHBL
3920,9650,2622.5,0.002705,-99,NULL,44,0.335078,2.6,0.02028,SCHBL
3900,9670,2622.5,0.007085,-99,NULL,41,0.250268,2.6,0.016867,SBL
3920,9670,2622.5,0.004818,-99,NULL,41,0.299559,2.6,0.01391,SBL
3960,9650,2607.5,0.035753,0,NULL,10,0.990533,2.6,0.08553,NULL
3960,9670,2607.5,0.013973,0,NULL,10,0.672758,2.6,0.068972,NULL
3940,9650,2622.5,0.005114,-99,NULL,45,0.772306,2.6,0.053503,SCHAL
3960,9650,2622.5,0.023171,-99,NULL,45,0.730101,2.6,0.064357,SCHAL
3940,9670,2622.5,0.007184,-99,NULL,45,0.475681,2.6,0.0349,SCHAL
3960,9670,2622.5,0.019842,-99,NULL,45,0.755668,2.6,0.074916,SCHAL
3980,9650,2607.5,0.024197,-99,NULL,45,0.732193,2.6,0.055155,SCHAL
4000,9650,2607.5,0.02618,-99,NULL,45,0.605946,2.6,0.052805,SCHAL
3980,9670,2607.5,0.029893,-99,NULL,45,0.701685,2.6,0.071357,SCHAL
4000,9670,2607.5,0.016198,-99,NULL,45,0.603179,2.6,0.050838,SCHAL
3980,9650,2622.5,0.021581,-99,NULL,45,0.64096,2.6,0.05455,SCHAL
4000,9650,2622.5,0.01307,-99,NULL,45,0.502716,2.6,0.046256,SCHAL
3980,9670,2622.5,0.018946,-99,NULL,45,0.813803,2.6,0.073112,SCHAL
4000,9670,2622.5,0.030219,-99,NULL,45,0.633367,2.6,0.059792,SCHAL
4020,9650,2607.5,0.04197,-99,NULL,45,0.803944,2.6,0.077719,SCHAL
4040,9650,2607.5,0.013488,-99,NULL,45,0.751449,2.6,0.075515,SCHAL
4020,9670,2607.5,0.023641,-99,NULL,45,0.701221,2.6,0.072728,SCHAL
4040,9670,2607.5,0.016186,-99,NULL,43,0.711171,2.6,0.095751,SASOL
4020,9650,2622.5,0.008861,-99,NULL,45,0.461069,2.6,0.047434,SCHAL
4040,9650,2622.5,0.007428,-99,NULL,45,0.715029,2.6,0.053846,SCHAL
4020,9670,2622.5,0.013261,-99,NULL,45,0.624717,2.6,0.054261,SCHAL
4040,9670,2622.5,0.008623,-99,NULL,45,0.740715,2.6,0.057358,SCHAL
4060,9650,2607.5,0.016329,-99,NULL,45,0.513555,2.6,0.040947,SCHAL
4080,9650,2607.5,0.004599,-99,NULL,44,0.385334,2.6,0.028437,SCHBL
4060,9670,2607.5,0.009832,-99,NULL,45,0.48573,2.6,0.041714,SCHAL
4080,9670,2607.5,0.00567,-99,NULL,44,0.389527,2.6,0.028013,SCHBL
4060,9650,2622.5,0.026623,-99,NULL,45,0.536523,2.6,0.034308,SCHAL
4080,9650,2622.5,0.002579,-99,NULL,44,0.388514,2.6,0.026228,SCHBL
4060,9670,2622.5,0.014479,-99,NULL,45,0.527291,2.6,0.037693,SCHAL
4080,9670,2622.5,0.003768,-99,NULL,32,0.389198,2.6,0.028575,MXML
4100,9650,2622.5,0.009716,-99,NULL,43,0.519159,2.6,0.065488,SASOL
4100,9670,2622.5,0.005475,-99,NULL,45,0.639944,2.6,0.073745,SCHAL
3900,9690,2622.5,0.005777,-99,NULL,41,0.279952,2.6,0.014428,SBL
3920,9690,2622.5,0.005293,-99,NULL,44,0.392676,2.6,0.020183,SCHBL
3900,9710,2622.5,0.01184,-99,NULL,41,0.293086,2.6,0.019782,SBL
3920,9710,2622.5,0.006843,-99,NULL,44,0.32548,2.6,0.012962,SCHBL
3960,9690,2607.5,0.024103,-99,NULL,45,0.894551,2.6,0.105685,SCHAL
3940,9690,2622.5,0.005306,-99,NULL,44,0.341869,2.6,0.0198,SCHBL
3960,9690,2622.5,0.014574,-99,NULL,45,0.834589,2.6,0.05783,SCHAL
3940,9710,2622.5,0.00826,-99,NULL,45,0.466846,2.6,0.021597,SCHAL
3960,9710,2622.5,0.009463,-99,NULL,45,0.813116,2.6,0.05121,SCHAL
3980,9690,2607.5,0.019502,-99,NULL,45,0.984324,2.6,0.082466,SCHAL
4000,9690,2607.5,0.044618,-99,NULL,45,1.142954,2.6,0.087883,SCHAL
3980,9710,2607.5,0.011752,-99,NULL,45,0.98064,2.6,0.080227,SCHAL
4000,9710,2607.5,0.018119,-99,NULL,45,0.988045,2.6,0.080238,SCHAL
3980,9690,2622.5,0.019552,-99,NULL,45,1.46307,2.6,0.096232,SCHAL
4000,9690,2622.5,0.038459,-99,NULL,45,1.316455,2.6,0.088472,SCHAL
3980,9710,2622.5,0.01644,-99,NULL,45,1.441652,2.6,0.088657,SCHAL
4000,9710,2622.5,0.030421,-99,NULL,45,1.667913,2.6,0.106164,SCHAL
4020,9690,2607.5,0.03634,-99,NULL,45,0.73371,2.6,0.061109,SCHAL
4040,9690,2607.5,0.017249,-99,NULL,45,0.672272,2.6,0.057956,SCHAL
4020,9710,2607.5,0.049593,-99,NULL,45,0.775771,2.6,0.063407,SCHAL
4040,9710,2607.5,0.113636,-99,NULL,45,0.645441,2.6,0.051147,SCHAL
4020,9690,2622.5,0.030658,-99,NULL,45,0.690089,2.6,0.04363,SCHAL
4040,9690,2622.5,0.011627,-99,NULL,45,0.606145,2.6,0.041642,SCHAL
4020,9710,2622.5,0.071526,-99,NULL,45,0.857494,2.6,0.057814,SCHAL
4040,9710,2622.5,0.01456,-99,NULL,45,0.511669,2.6,0.030617,SCHAL
4060,9690,2607.5,0.01048,-99,NULL,45,0.588734,2.6,0.044005,SCHAL
4080,9690,2607.5,0.002585,-99,NULL,45,0.493856,2.6,0.043774,SCHAL
4060,9710,2607.5,0.005181,-99,NULL,45,0.519964,2.6,0.03783,SCHAL
4080,9710,2607.5,0.002468,-99,NULL,45,0.56091,2.6,0.031582,SCHAL
4060,9690,2622.5,0.006344,-99,NULL,45,0.529743,2.6,0.038432,SCHAL
4080,9690,2622.5,0.003113,-99,NULL,45,0.547087,2.6,0.047684,SCHAL
4060,9710,2622.5,0.005346,-99,NULL,45,0.615281,2.6,0.040869,SCHAL
4080,9710,2622.5,0.005774,-99,NULL,44,0.384104,2.6,0.029337,SCHBL
4100,9690,2622.5,0.00696,-99,NULL,43,0.709993,2.6,0.160894,SASOL
4100,9710,2622.5,0.005645,-99,NULL,45,0.469418,2.6,0.036979,SCHAL
3900,9730,2622.5,0.008652,-99,NULL,44,0.423851,2.6,0.030616,SCHBL
3920,9730,2622.5,0.009349,-99,NULL,45,0.450788,2.6,0.024676,SCHAL
3900,9750,2622.5,0.007673,-99,NULL,44,0.373158,2.6,0.025662,SCHBL
3920,9750,2622.5,0.018192,-99,NULL,45,0.571359,2.6,0.028762,SCHAL
3940,9750,2607.5,0.009284,6,,44,0.440734,2.6,0.022948,SCHBL
3940,9730,2622.5,0.010262,-99,NULL,44,0.44547,2.6,0.022746,SCHBL
3960,9730,2622.5,0.006321,-99,NULL,45,0.481534,2.6,0.028394,SCHAL
3940,9750,2622.5,0.008809,-99,NULL,44,0.337344,2.6,0.016856,SCHBL
3960,9750,2622.5,0.005799,-99,NULL,45,0.483841,2.6,0.037725,SCHAL
3980,9730,2607.5,0.01511,7,SSD,43,0.685614,2.6,0.114918,SASOL
4000,9730,2607.5,0.01034,7,SSD,43,0.701636,2.6,0.085875,SASOL
4000,9750,2607.5,0.015592,7,SSD,45,0.802367,2.6,0.08282,SCHAL
3980,9730,2622.5,0.007232,-99,NULL,45,0.982645,2.6,0.051667,SCHAL
4000,9730,2622.5,0.010038,-99,NULL,45,1.128246,2.6,0.060977,SCHAL
3980,9750,2622.5,0.010725,-99,NULL,33,0.759343,2.6,0.043054,MXAL
4000,9750,2622.5,0.013079,-99,NULL,45,0.660648,2.6,0.047894,SCHAL
4020,9730,2607.5,0.038684,-99,NULL,33,0.771457,2.6,0.075948,MXAL
4040,9730,2607.5,0.064612,-99,NULL,45,0.738382,2.6,0.060154,SCHAL
4020,9750,2607.5,0.018295,2,MIX,43,0.912063,2.6,0.119636,SASOL
4040,9750,2607.5,0.059599,6,,45,0.803613,2.6,0.059467,SCHAL
4020,9730,2622.5,0.022682,-99,NULL,45,0.709288,2.6,0.053275,SCHAL
4040,9730,2622.5,0.090423,-99,NULL,45,0.905701,2.6,0.047305,SCHAL
4020,9750,2622.5,0.011998,-99,NULL,33,0.889557,2.6,0.06638,MXAL
4040,9750,2622.5,0.044104,-99,NULL,45,0.695267,2.6,0.044886,SCHAL
4060,9730,2607.5,0.017985,-99,NULL,45,0.644869,2.6,0.053417,SCHAL
4080,9730,2607.5,0.002538,-99,NULL,45,0.452478,2.6,0.020713,SCHAL
4060,9750,2607.5,0.010397,-99,NULL,45,0.525762,2.6,0.0417,SCHAL
4080,9750,2607.5,0.007752,-99,NULL,45,0.707857,2.6,0.039546,SCHAL
4060,9730,2622.5,0.010301,-99,NULL,45,0.574459,2.6,0.03133,SCHAL
4080,9730,2622.5,0.004922,-99,NULL,44,0.403892,2.6,0.020968,SCHBL
4060,9750,2622.5,0.007097,-99,NULL,44,0.387761,2.6,0.021788,SCHBL
4080,9750,2622.5,0.008689,-99,NULL,45,0.585009,2.6,0.052819,SCHAL
4100,9730,2622.5,0.010088,-99,NULL,45,0.465929,2.6,0.027544,SCHAL
4100,9750,2622.5,0.007758,-99,NULL,45,0.679787,2.6,0.021395,SCHAL
3920,9770,2607.5,0.029935,100,NULL,45,0.600724,2.6,0.035275,SCHAL
3920,9790,2607.5,0.019444,6,,45,0.553615,2.6,0.039515,SCHAL
3900,9770,2622.5,0.010737,-99,NULL,44,0.415769,2.6,0.035353,SCHBL
3920,9770,2622.5,0.020351,-99,NULL,33,0.527098,2.6,0.035947,MXAL
3900,9790,2622.5,0.008964,6,,44,0.309886,2.6,0.024922,SCHBL
3920,9790,2622.5,0.015353,6,,44,0.426814,2.6,0.032828,SCHBL
3940,9770,2607.5,0.013529,6,,45,0.517374,2.6,0.046559,SCHAL
3960,9770,2607.5,0.010204,6,,44,0.422234,2.6,0.040802,SCHBL
3940,9790,2607.5,0.030365,100,NULL,43,0.581334,2.6,0.08464,SASOL
3940,9770,2622.5,0.014085,-99,NULL,33,0.564921,2.6,0.046464,MXAL
3960,9770,2622.5,0.005653,-99,NULL,43,0.596064,2.6,0.106207,SASOL
3940,9790,2622.5,0.03781,-99,NULL,33,0.553942,2.6,0.077115,MXAL
3960,9790,2622.5,0.010558,-99,NULL,45,0.556829,2.6,0.050664,SCHAL
3980,9770,2607.5,0.00806,2,MIX,33,0.451102,2.6,0.115122,MXAL
4000,9770,2607.5,0.009739,2,MIX,33,0.815447,2.6,0.236276,MXAL
3980,9790,2607.5,0.008779,7,SSD,43,0.512442,2.6,0.112741,SASOL
4000,9790,2607.5,0.009533,2,MIX,33,0.775755,2.6,0.275972,MXAL
3980,9770,2622.5,0.010091,-99,NULL,33,0.553264,2.6,0.117854,MXAL
4000,9770,2622.5,0.013554,-99,NULL,33,0.705932,2.6,0.162501,MXAL
3980,9790,2622.5,0.010259,-99,NULL,33,0.492907,2.6,0.104359,MXAL
4000,9790,2622.5,0.00615,-99,NULL,33,0.606263,2.6,0.14404,MXAL
4020,9770,2607.5,0.011965,2,MIX,33,0.764031,2.6,0.128105,MXAL
4040,9770,2607.5,0.010621,6,,45,0.502671,2.6,0.037989,SCHAL
4020,9790,2607.5,0.006888,2,MIX,33,0.539736,2.6,0.12094,MXAL
4040,9790,2607.5,0.01231,2,MIX,45,0.510958,2.6,0.042263,SCHAL
4020,9770,2622.5,0.007993,-99,NULL,33,0.62529,2.6,0.073114,MXAL
4040,9770,2622.5,0.023675,-99,NULL,45,0.52972,2.6,0.042882,SCHAL
4020,9790,2622.5,0.012088,-99,NULL,33,0.513152,2.6,0.101638,MXAL
4040,9790,2622.5,0.015236,-99,NULL,33,0.475593,2.6,0.030681,MXAL
4060,9770,2607.5,0.008158,6,,44,0.445672,2.6,0.031655,SCHBL
4060,9790,2607.5,0.020299,6,,44,0.403185,2.6,0.025821,SCHBL
4060,9770,2622.5,0.021392,-99,NULL,44,0.409313,2.6,0.029737,SCHBL
4080,9770,2622.5,0.009163,-99,NULL,44,0.414154,2.6,0.023054,SCHBL
4060,9790,2622.5,0.016491,-99,NULL,44,0.407121,2.6,0.034611,SCHBL
4080,9790,2622.5,0.010332,-99,NULL,44,0.370458,2.6,0.022525,SCHBL
4100,9770,2622.5,0.002205,-99,NULL,45,0.466332,2.6,0.018928,SCHAL
4100,9790,2622.5,0.012987,-99,NULL,45,0.455928,2.6,0.025139,SCHAL
3920,9810,2607.5,0.01342,6,,44,0.430107,2.6,0.029724,SCHBL
3920,9830,2607.5,0.007922,6,,44,0.319759,2.6,0.024153,SCHBL
3900,9810,2622.5,0.010135,6,,41,0.296346,2.6,0.020669,SBL
3920,9810,2622.5,0.013027,6,,44,0.378762,2.6,0.029533,SCHBL
3900,9830,2622.5,0.007922,6,,41,0.227791,2.6,0.020569,SBL
3920,9830,2622.5,0.011866,6,,44,0.36461,2.6,0.031064,SCHBL
3940,9810,2607.5,0.021758,6,,45,0.5999,2.6,0.046215,SCHAL
3960,9810,2607.5,0.019445,6,,45,0.51492,2.6,0.049629,SCHAL
3940,9830,2607.5,0.008786,6,,45,0.493912,2.6,0.037484,SCHAL
3960,9830,2607.5,0.010259,6,,44,0.446916,2.6,0.038884,SCHBL
3940,9810,2622.5,0.018883,-99,NULL,33,0.542956,2.6,0.048732,MXAL
3960,9810,2622.5,0.018818,7,SSD,45,0.558884,2.6,0.053943,SCHAL
3940,9830,2622.5,0.009305,6,,45,0.470261,2.6,0.050726,SCHAL
3960,9830,2622.5,0.01309,7,SSD,45,0.4829,2.6,0.047444,SCHAL
3980,9810,2607.5,0.00763,8,SSF,43,0.470093,2.6,0.098048,SASOL
4000,9810,2607.5,0.011477,6,,33,0.513528,2.6,0.167275,MXAL
3980,9830,2607.5,0.008158,8,SSF,43,0.437424,2.6,0.06211,SASOL
4000,9830,2607.5,0.009817,2,MIX,33,0.602102,2.6,0.212432,MXAL
3980,9810,2622.5,0.009912,-99,NULL,33,0.416821,2.6,0.063247,MXAL
4000,9810,2622.5,0.009614,-99,NULL,33,0.577936,2.6,0.167286,MXAL
3980,9830,2622.5,0.012889,-99,NULL,43,0.444241,2.6,0.061344,SASOL
4000,9830,2622.5,0.014274,-99,NULL,33,0.554765,2.6,0.24364,MXAL
4020,9810,2607.5,0.016261,2,MIX,33,0.532113,2.6,0.068442,MXAL
4040,9810,2607.5,0.023284,6,,44,0.444416,2.6,0.032545,SCHBL
4020,9830,2607.5,0.016539,2,MIX,33,0.544968,2.6,0.165867,MXAL
4040,9830,2607.5,0.005407,6,,44,0.319739,2.6,0.021029,SCHBL
4020,9810,2622.5,0.014328,-99,NULL,33,0.475817,2.6,0.132713,MXAL
4040,9810,2622.5,0.014766,-99,NULL,44,0.329892,2.6,0.03176,SCHBL
4020,9830,2622.5,0.016394,-99,NULL,33,0.58984,2.6,0.147384,MXAL
4040,9830,2622.5,0.022964,6,,44,0.398159,2.6,0.026298,SCHBL
4060,9810,2607.5,0.009947,6,,45,0.476614,2.6,0.022141,SCHAL
4060,9810,2622.5,0.033791,-99,NULL,45,0.467574,2.6,0.031575,SCHAL
4080,9810,2622.5,0.021625,-99,NULL,44,0.329835,2.6,0.017651,SCHBL
4060,9830,2622.5,0.026138,-99,NULL,44,0.399019,2.6,0.021505,SCHBL
4080,9830,2622.5,0.025671,6,,44,0.425802,2.6,0.024352,SCHBL
4100,9810,2622.5,0.010478,-99,NULL,44,0.41683,2.6,0.026626,SCHBL
4100,9830,2622.5,0.011004,6,,44,0.437271,2.6,0.02504,SCHBL
3920,9850,2607.5,0.009126,6,,41,0.289148,2.6,0.024219,SBL
3920,9850,2622.5,0.007651,6,,41,0.287246,2.6,0.03394,SBL
3900,9870,2622.5,0.016764,7,SSD,44,0.315621,2.6,0.026861,SCHBL
3920,9870,2622.5,0.007813,6,,41,0.244363,2.6,0.023351,SBL
3940,9850,2607.5,0.013828,6,,45,0.497973,2.6,0.044942,SCHAL
3960,9850,2607.5,0.009473,6,,44,0.393209,2.6,0.033513,SCHBL
3940,9870,2607.5,0.01319,8,SSF,43,0.619969,2.6,0.083799,SASOL
3960,9870,2607.5,0.01274,8,SSF,44,0.441143,2.6,0.04431,SCHBL
3940,9850,2622.5,0.007661,2,MIX,33,0.491993,2.6,0.071666,MXAL
3960,9850,2622.5,0.010326,7,SSD,43,0.63711,2.6,0.085997,SASOL
3940,9870,2622.5,0.011706,7,SSD,43,0.499913,2.6,0.092521,SASOL
3960,9870,2622.5,0.011834,2,MIX,33,0.637827,2.6,0.137365,MXAL
3980,9850,2607.5,0.097052,6,,45,0.596008,2.6,0.051684,SCHAL
4000,9850,2607.5,0.010889,6,,43,0.554837,2.6,0.090945,SASOL
3980,9870,2607.5,0.062738,6,,45,0.621769,2.6,0.05278,SCHAL
4000,9870,2607.5,0.017814,6,,33,0.623748,2.6,0.053632,MXAL
3980,9850,2622.5,0.021308,-99,NULL,43,0.626155,2.6,0.087898,SASOL
4000,9850,2622.5,0.012334,-99,NULL,43,0.71309,2.6,0.175712,SASOL
3980,9870,2622.5,0.083129,6,,33,0.515924,2.6,0.072741,MXAL
4000,9870,2622.5,0.01977,6,,43,0.699033,2.6,0.11785,SASOL
